Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions,Nationality 1,Nationality 2,Position 2,Position 3
,Stéfano Yuri,Centre-Forward,"Apr 27, 1994 ",29,Brazil,Brazil,Sete Lagoas,"1,90",-,,Brazil,,,
,Willian Anicete,Centre-Forward,"Jan 31, 1994 ",30,Brazil,Brazil,Juazeiro do Norte,"1,77",-,,Brazil,,,
,Robério,Centre-Forward,"Sep 16, 1994 ",29,Brazil,Brazil,Maruim,"1,80",-,LW   RW,Brazil,,LW,RW
,Arthur,Centre-Forward,"Feb 21, 1994 ",30,Brazil,Brazil,Belem,"1,80",-,,Brazil,,,
,Pablo,Centre-Forward,"Aug 30, 1994 ",29,Brazil,Brazil,?,"1,76",-,SS,Brazil,,SS,
,Thiago,Centre-Forward,"Apr 30, 1994 ",29,Brazil,Brazil,Sao Paulo,"1,83",-,,Brazil,,,
99.0,Sassá,Centre-Forward,"Jan 11, 1994 ",30,Brazil,Brazil,Rio de Janeiro,"1,74",-,SS,Brazil,,SS,
,Leandro,Centre-Forward,"Feb 14, 1994 ",30,Brazil,Brazil,Tremembe,"1,84",-,,Brazil,,,
,Gláucio,Centre-Forward,"Feb 3, 1994 ",30,Brazil,Brazil,Natal,"1,84",-,,Brazil,,,
,Romário,Centre-Forward,"Jul 30, 1994 ",29,Brazil,Brazil,Itaocara,"1,77",-,LW   RW,Brazil,,LW,RW
10.0,Rony,Centre-Forward,"May 11, 1995 ",28,Brazil,Brazil,Magalhaes Barata,"1,67",€11.00m,LW   RW,Brazil,,LW,RW
99.0,Matheus Peixoto,Centre-Forward,"Nov 16, 1995 ",28,Brazil,Brazil,Rio de Janeiro,"1,90",€1.50m,,Brazil,,,
19.0,Francisco da Costa,Centre-Forward,"May 5, 1995 ",28,Brazil,Brazil,Taquari,"1,85",€850k,,Brazil,,,
7.0,Rivaldinho,Centre-Forward,"Apr 29, 1995 ",28,"Brazil, Spain",Brazil,Sao Paulo,"1,87",€800k,SS   RW,Brazil, Spain,SS,RW
,Alex Sandro,Centre-Forward,"Aug 20, 1995 ",28,Brazil,Brazil,Petrolina,"1,75",€600k,SS   LW,Brazil,,SS,LW
20.0,João Carlos,Centre-Forward,"Mar 1, 1995 ",29,Brazil,Brazil,Coaraci,"1,87",€400k,,Brazil,,,
70.0,Deni Júnior,Centre-Forward,"Jul 18, 1995 ",28,Brazil,Brazil,Rio de Janeiro,"1,88",€400k,LW   RW,Brazil,,LW,RW
95.0,Junior Brandão,Centre-Forward,"Jan 7, 1995 ",29,Brazil,Brazil,Ibiuna,"1,87",€350k,LW   RW,Brazil,,LW,RW
19.0,Lohan,Centre-Forward,"Sep 20, 1995 ",28,Brazil,Brazil,Carmo,"1,91",€300k,,Brazil,,,
99.0,Fabinho,Centre-Forward,"Oct 31, 1995 ",28,Brazil,Brazil,,"1,85",€200k,AM,Brazil,,AM,
99.0,Jô,Centre-Forward,"May 1, 1995 ",28,Brazil,Brazil,Teofilo Otoni,"1,92",€200k,,Brazil,,,
,Yuri Mamute,Centre-Forward,"May 7, 1995 ",28,Brazil,Brazil,Porto Alegre,"1,80",€200k,LW   RW,Brazil,,LW,RW
99.0,Lucão,Centre-Forward,"Sep 22, 1995 ",28,Brazil,Brazil,Dores do Turvo,"1,91",€175k,,Brazil,,,
95.0,Carlos Vinícius,Centre-Forward,"Mar 25, 1995 ",28,Brazil,Brazil,Bom Jesus das Selvas,"1,90",€5.00m,,Brazil,,,
9.0,Léo Ceará,Centre-Forward,"Feb 3, 1995 ",29,Brazil,Brazil,Fortaleza,"1,78",€1.20m,SS,Brazil,,SS,
9.0,Guilherme Schettine,Centre-Forward,"Oct 10, 1995 ",28,"Brazil, Italy",Brazil,Gama,"1,84",€800k,SS,Brazil, Italy,SS,
,Iury Castilho,Centre-Forward,"Sep 6, 1995 ",28,Brazil,Brazil,Rio de Janeiro,"1,85",€700k,SS   LW,Brazil,,SS,LW
9.0,Alisson Safira,Centre-Forward,"Mar 17, 1995 ",29,Brazil,Brazil,Terra Boa,"1,85",€500k,LW,Brazil,,LW,
7.0,Matheus Pato,Centre-Forward,"Jun 8, 1995 ",28,Brazil,Brazil,Rio Branco,"1,85",€400k,RW,Brazil,,RW,
11.0,Erikys,Centre-Forward,"May 15, 1995 ",28,Brazil,Brazil,Caruaru,"1,82",€375k,RW,Brazil,,RW,
9.0,Douglas Bittencourt,Centre-Forward,"Aug 30, 1995 ",28,"Brazil, Uruguay",Brazil,Santana do Livramento,"1,82",€350k,LW,Brazil, Uruguay,LW,
9.0,Ronan,Centre-Forward,"Apr 22, 1995 ",28,Brazil,Brazil,Pirauba,"1,95",€250k,,Brazil,,,
13.0,Kayron,Centre-Forward,"Apr 3, 1995 ",28,Brazil,Brazil,Kalore,"1,84",€200k,,Brazil,,,
95.0,Judivan,Centre-Forward,"May 21, 1995 ",28,Brazil,Brazil,Sousa,"1,77",€200k,LW,Brazil,,LW,
10.0,Matheus Leiria,Centre-Forward,"Jan 22, 1995 ",29,Brazil,Brazil,Pelotas,"1,79",€175k,LW   RW,Brazil,,LW,RW
9.0,Thiago Henrique,Centre-Forward,"Aug 15, 1995 ",28,Brazil,Brazil,Florianopolis,"1,88",€150k,RW   LW,Brazil,,RW,LW
,Vinícius Tanque,Centre-Forward,"Mar 27, 1995 ",28,Brazil,Brazil,Queimados,"1,83",€150k,,Brazil,,,
7.0,Bravo,Centre-Forward,"May 5, 1995 ",28,Brazil,Brazil,Serra Preta,"1,82",€100k,RW,Brazil,,RW,
31.0,Dominic Vinicius,Centre-Forward,"Jan 5, 1995 ",29,"Brazil, Nigeria",Brazil,Sao Paulo,"1,95",€100k,,Brazil, Nigeria,,
9.0,Michel Ferreira,Centre-Forward,"May 10, 1995 ",28,"Brazil, Italy",Brazil,Mandaguari,"1,84",€75k,,Brazil, Italy,,
,Douglas Oliveira,Centre-Forward,"Jan 16, 1995 ",29,Brazil,Brazil,Sao Paulo,"1,88",€75k,SS,Brazil,,SS,
9.0,Danrlei,Centre-Forward,"Nov 21, 1995 ",28,Brazil,Brazil,Baiao,"1,83",€50k,SS   AM,Brazil,,SS,AM
,Kelvin Oliveira,Centre-Forward,"Aug 15, 1995 ",28,Brazil,Brazil,Ipatinga,"1,83",-,,Brazil,,,
95.0,Lucão,Centre-Forward,"Sep 15, 1995 ",28,Brazil,Brazil,Belem,"1,89",-,,Brazil,,,
,Daniel Pessoa,Centre-Forward,"Apr 14, 1995 ",28,Brazil,Brazil,Manaus,"1,80",-,,Brazil,,,
,Rhuann,Centre-Forward,"Apr 7, 1995 ",28,Brazil,Brazil,,"1,86",-,RW,Brazil,,RW,
,Alesson,Centre-Forward,"Jan 16, 1995 ",29,Brazil,Brazil,Porto Velho,"1,82",-,,Brazil,,,
,Heltinho,Centre-Forward,"May 6, 1995 ",28,Brazil,Brazil,,"1,69",-,,Brazil,,,
10.0,Nixon Guylherme,Centre-Forward,"Dec 26, 1995 ",28,Brazil,Brazil,Feira de Santana,"1,84",€150k,,Brazil,,,
14.0,Marcio Marques,Centre-Forward,"Apr 14, 1995 ",28,Brazil,Brazil,,"1,75",€125k,,Brazil,,,
,Danilo Oliveira,Centre-Forward,"Jun 23, 1995 ",28,Brazil,Brazil,Rondonopolis,,€100k,,Brazil,,,
,Rafael Conrado,Centre-Forward,"Jan 14, 1995 ",29,Brazil,Brazil,Uberlandia,"1,89",€100k,RW,Brazil,,RW,
95.0,Jefferson Baiano,Centre-Forward,"May 10, 1995 ",28,Brazil,Brazil,Salvador,"1,88",€75k,,Brazil,,,
9.0,Gregory,Centre-Forward,"Dec 7, 1995 ",28,Brazil,Brazil,Sao Paulo,"1,89",€50k,,Brazil,,,
11.0,Isaac,Centre-Forward,"Jan 26, 1995 ",29,Brazil,Brazil,Ribeirao Preto,"1,85",€50k,LW,Brazil,,LW,
,Dimitry,Centre-Forward,"May 6, 1995 ",28,Brazil,Brazil,,"1,77",-,,Brazil,,,
,Igor Fellipe,Centre-Forward,"Feb 10, 1995 ",29,Brazil,Brazil,Rio de Jeneiro,,-,,Brazil,,,
,Lucas Santos,Centre-Forward,"Sep 14, 1995 ",28,Brazil,Brazil,,,-,,Brazil,,,
25.0,Ayala,Centre-Forward,N/A ,28,Brazil,Brazil,Ponta Pora,"1,85",-,LW   RW,Brazil,,LW,RW
9.0,Juan Teles,Centre-Forward,"Aug 9, 1995 ",28,Brazil,Brazil,Manacapuru,"1,80",-,,Brazil,,,
,Igor da Silva,Centre-Forward,"Feb 26, 1995 ",29,Brazil,Brazil,Salvador,"1,90",-,SS,Brazil,,SS,
,Mateus Totô,Centre-Forward,"May 8, 1995 ",28,Brazil,Brazil,Taiacu,"1,87",-,,Brazil,,,
,Elton,Centre-Forward,"Jan 9, 1995 ",29,Brazil,Brazil,,,-,,Brazil,,,
90.0,Itamar Bastos,Centre-Forward,"Jun 9, 1995 ",28,Brazil,Brazil,Porto Alegre,"1,89",-,,Brazil,,,
18.0,Daniel,Centre-Forward,"Aug 8, 1995 ",28,Brazil,Brazil,,,-,,Brazil,,,
,Thiago Nonato,Centre-Forward,"Sep 1, 1995 ",28,Brazil,Brazil,Dourados,"1,85",-,,Brazil,,,
9.0,André,Centre-Forward,"Nov 7, 1995 ",28,Brazil,Brazil,Campo Redondo,"1,80",-,,Brazil,,,
,Kalel,Centre-Forward,"Sep 22, 1995 ",28,Brazil,Brazil,Brasilia,"1,80",-,AM,Brazil,,AM,
,Carlos Junior,Centre-Forward,"Feb 20, 1995 ",29,Brazil,Brazil,Pirapozinho,"1,87",-,AM,Brazil,,AM,
,Wallace Lima,Centre-Forward,"Dec 1, 1995 ",28,Brazil,Brazil,Sao Paulo,"1,84",-,,Brazil,,,
,Jefferson,Centre-Forward,"Jan 1, 1995 ",29,Brazil,Brazil,,,-,,Brazil,,,
,Matheus de Paula,Centre-Forward,"Apr 6, 1995 ",28,Brazil,Brazil,Sao Paulo,"1,94",-,,Brazil,,,
,Lucas Cassiano,Centre-Forward,"Mar 1, 1995 ",29,Brazil,Brazil,,,-,,Brazil,,,
,Igor Badio,Centre-Forward,"May 11, 1995 ",28,Brazil,Brazil,,,-,,Brazil,,,
,Índio,Centre-Forward,"May 9, 1995 ",28,Brazil,Brazil,,"1,80",-,,Brazil,,,
,Fábio Polhão,Centre-Forward,"Mar 27, 1995 ",28,Brazil,Brazil,Rio de Janeiro,"1,80",-,AM,Brazil,,AM,
,João de Deus,Centre-Forward,"Mar 27, 1995 ",28,Brazil,Brazil,Itumbiara,"1,74",-,SS   LM,Brazil,,SS,LM
,Johnny,Centre-Forward,"Feb 8, 1995 ",29,Brazil,Brazil,Vargem Grande Paulista,"1,85",-,,Brazil,,,
9.0,Lucas Prati,Centre-Forward,"Mar 4, 1995 ",29,Brazil,Brazil,,"1,94",-,,Brazil,,,
,Sampaio,Centre-Forward,"Apr 13, 1995 ",28,Brazil,Brazil,Rio de Janeiro,"1,78",-,,Brazil,,,
,Marco Aurélio,Centre-Forward,"Jan 4, 1995 ",29,Brazil,Brazil,Sao Paulo,"1,80",-,,Brazil,,,
,Wagner Junior,Centre-Forward,"May 28, 1995 ",28,Brazil,Brazil,,"1,94",-,,Brazil,,,
,Hugo,Centre-Forward,"Jan 5, 1995 ",29,Brazil,Brazil,Sirinhaem,,-,SS   AM,Brazil,,SS,AM
18.0,Matheus Fornazari,Centre-Forward,"Oct 7, 1995 ",28,"Brazil, Italy",Brazil,Curitiba,"2,03",-,SS,Brazil, Italy,SS,
,Gustavo Henrique,Centre-Forward,"Nov 8, 1995 ",28,Brazil,Brazil,Igarapava,"1,85",-,SS   RW,Brazil,,SS,RW
,Giovane Gomes,Centre-Forward,"Mar 20, 1995 ",29,Brazil,Brazil,Tupassi,"1,87",-,,Brazil,,,
,Otacílio Marcos,Centre-Forward,"Dec 28, 1995 ",28,Brazil,Brazil,Mossoro,,-,,Brazil,,,
,Herdeson,Centre-Forward,"May 18, 1995 ",28,Brazil,Brazil,Fortaleza,"1,86",-,SS,Brazil,,SS,
,Vilmar Júnior,Centre-Forward,"Jun 20, 1995 ",28,Brazil,Brazil,Rio de Janeiro,"1,86",-,SS   RW,Brazil,,SS,RW
,Gllawcyo,Centre-Forward,"Oct 17, 1995 ",28,Brazil,Brazil,Chapadinha,"1,72",-,,Brazil,,,
,Gustavo Vintecinco,Centre-Forward,"Aug 2, 1995 ",28,Brazil,Brazil,Santo Andre,"1,93",-,AM,Brazil,,AM,
,Luam Parede,Centre-Forward,"Nov 16, 1995 ",28,Brazil,Brazil,Rio das Ostras,"1,96",-,,Brazil,,,
,Nathan,Centre-Forward,"Apr 5, 1995 ",28,Brazil,Brazil,Brasilia,"1,78",-,LW   RW,Brazil,,LW,RW
25.0,Miguel Rodrigues,Centre-Forward,N/A ,28,Brazil,Brazil,,"1,73",-,AM   SS,Brazil,,AM,SS
,Edson Júnior,Centre-Forward,"Mar 20, 1995 ",29,Brazil,Brazil,Suzano,"1,78",-,,Brazil,,,
,Klysman,Centre-Forward,"Jan 1, 1995 ",29,Brazil,Brazil,Feira de Santana,"1,81",-,SS,Brazil,,SS,
,Italo Borges,Centre-Forward,"Apr 26, 1995 ",28,Brazil,Brazil,Juazeiro do Norte,"1,82",-,SS   LW,Brazil,,SS,LW
,Bruno Baio,Centre-Forward,"Oct 3, 1995 ",28,Brazil,Brazil,Cosmopolis,"1,97",-,,Brazil,,,
95.0,Marcelo Santos,Centre-Forward,"Aug 29, 1995 ",28,Brazil,Brazil,Ananindeua,"1,86",-,,Brazil,,,
,Gui Machado,Centre-Forward,"Nov 7, 1995 ",28,"Brazil, Italy",Brazil,Campinas,"1,87",-,SS   AM,Brazil, Italy,SS,AM
,Julio Cesar,Centre-Forward,"Apr 18, 1995 ",28,Brazil,Brazil,,"1,80",-,SS,Brazil,,SS,
,Carlos Caaporã,Centre-Forward,"Jun 8, 1995 ",28,Brazil,Brazil,,,-,,Brazil,,,
,Genildo,Centre-Forward,"May 15, 1995 ",28,Brazil,Brazil,Recife,"1,86",-,,Brazil,,,
,Sávio Dantas,Centre-Forward,"Jul 3, 1995 ",28,Brazil,Brazil,Apodi,"1,83",-,,Brazil,,,
,Jackson,Centre-Forward,"Feb 2, 1995 ",29,Brazil,Brazil,Pernambuco,,-,,Brazil,,,
,Felipe Augusto,Centre-Forward,"Feb 18, 1995 ",29,Brazil,Brazil,,"1,97",-,,Brazil,,,
,Lorran,Centre-Forward,"May 2, 1995 ",28,Brazil,Brazil,Cuiaba,"1,79",-,LW,Brazil,,LW,
95.0,Paulo Marcelo,Centre-Forward,"Jul 20, 1995 ",28,Brazil,Brazil,Guaratingueta,"1,81",-,,Brazil,,,
,Euller Silva,Centre-Forward,"Jan 30, 1995 ",29,Brazil,Brazil,Cuiaba,"1,86",-,RW   LW,Brazil,,RW,LW
,Matheus Batista,Centre-Forward,"Jun 16, 1995 ",28,Brazil,Brazil,Americana,"1,85",-,,Brazil,,,
,Jones,Centre-Forward,"Apr 4, 1995 ",28,Brazil,Brazil,Barra do Rocha,"1,90",-,,Brazil,,,
,Mário Sérgio,Centre-Forward,"Sep 2, 1995 ",28,Brazil,Brazil,Candeias,"1,81",-,,Brazil,,,
,Mateus Oliveira,Centre-Forward,"Aug 19, 1995 ",28,Brazil,Brazil,Londrina,"1,71",-,,Brazil,,,
,Carlos Henrique,Centre-Forward,"Feb 27, 1995 ",29,Brazil,Brazil,Sorriso,"1,82",-,,Brazil,,,
,Alison Mira,Centre-Forward,"Dec 1, 1995 ",28,Brazil,Brazil,Santa Cruz do Rio Pardo,"1,82",-,,Brazil,,,
,Hugo Ragelli,Centre-Forward,"May 2, 1995 ",28,Brazil,Brazil,Montes Claros,"1,86",-,,Brazil,,,
,Klysman Henrique,Centre-Forward,"Sep 10, 1995 ",28,Brazil,Brazil,Campo Maior,"1,74",-,RW   RM,Brazil,,RW,RM
,Alisson,Centre-Forward,"Jul 29, 1995 ",28,Brazil,Brazil,Teresina,,-,,Brazil,,,
,Bruno Lopes,Centre-Forward,"May 19, 1995 ",28,Brazil,Brazil,Londrina,"1,75",-,LW   RW,Brazil,,LW,RW
,Pedro Poppe,Centre-Forward,"Mar 21, 1995 ",28,Brazil,Brazil,Rio de Janeiro,"1,82",-,,Brazil,,,
,Weslley Barbosa,Centre-Forward,"Dec 18, 1995 ",28,Brazil,Brazil,Coritiba,"1,78",-,,Brazil,,,
,Kennedy Damasceno,Centre-Forward,"Jul 24, 1995 ",28,Brazil,Brazil,,"1,83",-,,Brazil,,,
,Yan Philippe,Centre-Forward,"Nov 22, 1995 ",28,Brazil,Brazil,Curitiba,"1,81",-,SS,Brazil,,SS,
,Pablo Moreira Barbosa,Centre-Forward,"Mar 17, 1995 ",29,"Brazil, Italy",Brazil,Janiopolis,"1,89",-,,Brazil, Italy,,
18.0,Rafael Silva,Centre-Forward,"May 26, 1995 ",28,Brazil,Brazil,Goiania,"1,77",-,LW   RW,Brazil,,LW,RW
,Wilker,Centre-Forward,"Oct 26, 1995 ",28,Brazil,Brazil,Franca,"1,88",-,,Brazil,,,
,Ademir,Centre-Forward,"Jan 30, 1995 ",29,Brazil,Brazil,Diadema,"1,79",-,,Brazil,,,
,Thalles,Centre-Forward,"May 18, 1995","May 18, 1995",Brazil,Brazil,Sao Goncalo,"1,85",-,,Brazil,,,
,Filipe,Centre-Forward,"Nov 11, 1995 ",28,"Hongkong, Brazil",Brazil,,"1,75",-,LW,Hongkong, Brazil,LW,
,Epitácio,Centre-Forward,"May 10, 1995 ",28,Brazil,Brazil,Fortaleza,"1,81",-,,Brazil,,,
10.0,Gabriel Barbosa,Centre-Forward,"Aug 30, 1996 ",27,Brazil,Brazil,Sao Bernardo do Campo,"1,78",€17.00m,SS   RW,Brazil,,SS,RW
9.0,Cryzan,Centre-Forward,"Jul 7, 1996 ",27,Brazil,Brazil,Sud Menucci,"1,90",€3.50m,LW   RW,Brazil,,LW,RW
9.0,Bruno Duarte,Centre-Forward,"Mar 24, 1996 ",27,"Brazil, Italy",Brazil,Sao Paulo,"1,82",€2.00m,SS,Brazil, Italy,SS,
18.0,Wesley Moraes,Centre-Forward,"Nov 24, 1996 ",27,Brazil,Brazil,Juiz de Fora,,€1.20m,,Brazil,,,
89.0,Cléber,Centre-Forward,"Oct 22, 1996 ",27,Brazil,Brazil,Salvador,"1,95",€1.00m,,Brazil,,,
18.0,Juninho,Centre-Forward,"Nov 21, 1996 ",27,Brazil,Brazil,Pitangui,"1,79",€1.00m,LW   RW,Brazil,,LW,RW
11.0,Raniel,Centre-Forward,"Jun 11, 1996 ",27,Brazil,Brazil,Recife,"1,80",€600k,SS   LW,Brazil,,SS,LW
7.0,Matheus Aiás,Centre-Forward,"Dec 30, 1996 ",27,Brazil,Brazil,Palmares Paulista,"1,76",€400k,,Brazil,,,
9.0,Wesley Tanque,Centre-Forward,"Jul 14, 1996 ",27,Brazil,Brazil,,"1,88",€350k,LW   RW,Brazil,,LW,RW
9.0,Bruno Mota,Centre-Forward,"Feb 10, 1996 ",28,Brazil,Brazil,,"1,93",€300k,,Brazil,,,
11.0,Gustavo Tocantins,Centre-Forward,"Jan 11, 1996 ",28,Brazil,Brazil,Gurupi,"1,79",€275k,RW   LW,Brazil,,RW,LW
7.0,Pachu,Centre-Forward,"Feb 26, 1996 ",28,Brazil,Brazil,Rio de Janeiro,"1,85",€250k,SS   RW,Brazil,,SS,RW
9.0,Devid,Centre-Forward,"Mar 28, 1996 ",27,Brazil,Brazil,,"1,90",€200k,,Brazil,,,
20.0,Pedro Raul,Centre-Forward,"Nov 5, 1996 ",27,Brazil,Brazil,Porto Alegre,"1,93",€4.00m,,Brazil,,,
9.0,Marcos André,Centre-Forward,"Oct 20, 1996 ",27,"Brazil, Spain",Brazil,Coroata,"1,85",€2.20m,,Brazil, Spain,,
,Renato Kayzer,Centre-Forward,"Feb 17, 1996 ",28,Brazil,Brazil,Jotaesse,"1,76",€1.20m,SS   LW,Brazil,,SS,LW
,Diogo Oliveira,Centre-Forward,"Dec 4, 1996 ",27,Brazil,Brazil,Sao Paulo,"1,94",€1.00m,AM,Brazil,,AM,
9.0,Pedro Henrique,Centre-Forward,"Nov 8, 1996 ",27,Brazil,Brazil,Goias,"1,88",€1.00m,,Brazil,,,
9.0,Rodrigo Rodrigues,Centre-Forward,"Jun 18, 1996 ",27,Brazil,Brazil,Fortaleza,"1,91",€800k,SS,Brazil,,SS,
9.0,Daniel dos Anjos,Centre-Forward,"Jan 21, 1996 ",28,Brazil,Brazil,Boa Esperanca,"1,83",€400k,LW   SS,Brazil,,LW,SS
9.0,Gleyson,Centre-Forward,"Nov 19, 1996 ",27,Brazil,Brazil,,"1,86",€350k,,Brazil,,,
20.0,Gustavo Santos,Centre-Forward,"Jun 25, 1996 ",27,Brazil,Brazil,Aracaju,"1,77",€350k,LW,Brazil,,LW,
9.0,Pablo,Centre-Forward,"Apr 19, 1996 ",27,Brazil,Brazil,Rio de Janeiro,"1,84",€300k,SS,Brazil,,SS,
70.0,Gustavo,Centre-Forward,"Jul 25, 1996 ",27,Brazil,Brazil,Sao Paulo,"1,85",€250k,SS,Brazil,,SS,
9.0,André Becker,Centre-Forward,"Jul 26, 1996 ",27,"Germany, Brazil",Brazil,Recife,"1,97",€250k,,Germany, Brazil,,
9.0,Mosquito,Centre-Forward,"Jan 6, 1996 ",28,Brazil,Brazil,Rio de Janeiro,"1,74",€200k,LW,Brazil,,LW,
7.0,Lucas Dambros,Centre-Forward,"Oct 4, 1996 ",27,"Brazil, Italy",Brazil,Porto Alegre,"1,81",€125k,RW,Brazil, Italy,RW,
,Franklin Mascote,Centre-Forward,"Aug 14, 1996 ",27,Brazil,Brazil,Candeias,"1,88",€100k,,Brazil,,,
99.0,Bruno Gomes,Centre-Forward,"Jul 19, 1996 ",27,"Brazil, Italy",Brazil,Sao Paulo,"1,82",€50k,SS   LW,Brazil, Italy,SS,LW
19.0,Jonatan Silva,Centre-Forward,"Jul 4, 1996 ",27,Brazil,Brazil,Dourados,"1,88",€25k,LW   RW,Brazil,,LW,RW
,Wallace,Centre-Forward,"Jun 19, 1996 ",27,Brazil,Brazil,Sao Paulo,"1,88",-,,Brazil,,,
,Luciano Marba,Centre-Forward,"Jan 4, 1996 ",28,Brazil,Brazil,Macapa,"1,84",-,,Brazil,,,
,Thalles,Centre-Forward,"Jul 20, 1996 ",27,Brazil,Brazil,Sao Gabriel,"1,86",-,,Brazil,,,
,Firmino,Centre-Forward,"Apr 16, 1996 ",27,Brazil,Brazil,Fatima do Sul,"1,83",-,LW   RW,Brazil,,LW,RW
,Joel Araújo,Centre-Forward,"Oct 2, 1996 ",27,Brazil,Brazil,Rio de Janeiro,"1,91",-,,Brazil,,,
,Marcos Vinicius,Centre-Forward,"Aug 15, 1996 ",27,Brazil,Brazil,Rio de Janeiro,"1,77",-,SS,Brazil,,SS,
,Lucas Matheus,Centre-Forward,"Mar 26, 1996 ",27,Brazil,Brazil,,"1,82",-,,Brazil,,,
,Kennedy Balotelli,Centre-Forward,"Aug 23, 1996 ",27,Brazil,Brazil,,"1,88",-,LW,Brazil,,LW,
14.0,Yago Ramos,Centre-Forward,"Mar 4, 1996 ",28,Brazil,Brazil,,"1,90",€175k,LW   SS,Brazil,,LW,SS
10.0,Lucas Paulista,Centre-Forward,"Jun 8, 1996 ",27,"Brazil, Argentina",Brazil,Sao Paulo,"1,78",€125k,SS   RW,Brazil, Argentina,SS,RW
33.0,Michael Alves,Centre-Forward,"Feb 16, 1996 ",28,Brazil,Brazil,,"1,78",€50k,LW   RW,Brazil,,LW,RW
96.0,Bruno Santos,Centre-Forward,"Nov 18, 1996 ",27,Brazil,Brazil,,"1,85",€25k,,Brazil,,,
,Jean,Centre-Forward,"Apr 21, 1996 ",27,Brazil,Brazil,,,-,SS,Brazil,,SS,
,Emanuel Faust Rossetto,Centre-Forward,"Jul 8, 1996 ",27,"Brazil, Italy",Brazil,Francisco Beltrao,"1,84",-,,Brazil, Italy,,
,Igor Monteiro,Centre-Forward,"Jun 14, 1996 ",27,Brazil,Brazil,Campos dos Goytacazes,"1,75",-,LW   AM,Brazil,,LW,AM
,Elton,Centre-Forward,"Aug 23, 1996 ",27,Brazil,Brazil,Ouro Branco,"1,84",-,,Brazil,,,
,Jú,Centre-Forward,"Apr 8, 1996 ",27,Brazil,Brazil,,"1,75",-,AM,Brazil,,AM,
,Lorran,Centre-Forward,"Jul 29, 1996 ",27,Brazil,Brazil,Campos dos Goytacazes,"1,80",-,,Brazil,,,
,Wendy,Centre-Forward,"Feb 9, 1996 ",28,Brazil,Brazil,Linhares,"1,87",-,,Brazil,,,
,Dagson,Centre-Forward,"Aug 7, 1996 ",27,Brazil,Brazil,Missao Velha,"1,88",-,,Brazil,,,
,Luan Lacerda,Centre-Forward,"Apr 29, 1996 ",27,Brazil,Brazil,Natividade,"1,92",-,,Brazil,,,
,Bruno Bezerra,Centre-Forward,"Jan 23, 1996 ",28,Brazil,Brazil,,"1,86",-,SS,Brazil,,SS,
,Gabriel Vulcano,Centre-Forward,"Jul 2, 1996 ",27,"Brazil, Bulgaria",Brazil,,"1,74",-,SS,Brazil, Bulgaria,SS,
,Lucas Duni,Centre-Forward,"Sep 10, 1996 ",27,Brazil,Brazil,,,-,,Brazil,,,
,Gian Marcelo,Centre-Forward,"Jan 11, 1996 ",28,Brazil,Brazil,Trindade,"1,78",-,LW,Brazil,,LW,
,Willian Mococa,Centre-Forward,"Apr 25, 1996 ",27,Brazil,Brazil,Mococa,"1,75",-,SS,Brazil,,SS,
,Aldair,Centre-Forward,"Apr 9, 1996 ",27,Brazil,Brazil,Maranhao,"1,80",-,,Brazil,,,
,Dudu Itapajé,Centre-Forward,"Jul 6, 1996 ",27,Brazil,Brazil,Itapaje,"1,72",-,AM,Brazil,,AM,
,Samuel Saldanha,Centre-Forward,"Feb 9, 1996 ",28,Brazil,Brazil,Sao Luis,"1,90",-,,Brazil,,,
,Alisson Torete,Centre-Forward,"Aug 3, 1996 ",27,Brazil,Brazil,Jaragua do Sul,"1,84",-,LW   RW,Brazil,,LW,RW
,Douglas,Centre-Forward,"Mar 30, 1996 ",27,Brazil,Brazil,,"1,90",-,,Brazil,,,
,Gugu Vieira,Centre-Forward,"Mar 9, 1996 ",28,Brazil,Brazil,,"1,77",-,SS   AM,Brazil,,SS,AM
99.0,Daniel Passira,Centre-Forward,"Jun 1, 1996 ",27,Brazil,Brazil,Passira,"1,83",-,,Brazil,,,
,Brandão,Centre-Forward,"Jul 12, 1996 ",27,Brazil,Brazil,Sao Borja,"1,84",-,,Brazil,,,
15.0,Marco Pinto,Centre-Forward,"Jul 31, 1996 ",27,"Bolivia, Brazil",Brazil,Pando,"1,75",-,,Bolivia, Brazil,,
,Jõao Vinicius Nunes de Souza,Centre-Forward,"Jun 12, 1996 ",27,Brazil,Brazil,Recife,"1,80",-,,Brazil,,,
,Vinicius Leite Teles,Centre-Forward,"Oct 16, 1996 ",27,Brazil,Brazil,,"1,83",-,LW   RW,Brazil,,LW,RW
,Gleydisson,Centre-Forward,"Aug 9, 1996 ",27,Brazil,Brazil,,"1,92",-,,Brazil,,,
,Leonardo Dias,Centre-Forward,"Aug 16, 1996 ",27,Brazil,Brazil,,"1,70",-,,Brazil,,,
,Everton Kanela,Centre-Forward,"Jan 12, 1996 ",28,Brazil,Brazil,Campo Grande,"1,90",-,SS,Brazil,,SS,
,Lipao,Centre-Forward,"Dec 11, 1996 ",27,Brazil,Brazil,,"1,78",-,,Brazil,,,
,Wilton Murilo,Centre-Forward,"Sep 19, 1996 ",27,Brazil,Brazil,Catende,"1,78",-,,Brazil,,,
