Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Main Position,Other Positions
,Marco Aurélio,Right Winger,"Mar 24, 1989 ",35,['Portugal'],Portugal,Lagoa,"1,73",-,Striker,LW
,Pedro Eugénio,Right Winger,"Jun 26, 1990 ",34,['Portugal'],Portugal,Faro,"1,72",€400k,Striker,LW   RB
77.0,Luisinho,Right Winger,"Mar 27, 1990 ",34,['Portugal'],Portugal,Fornos de Algodres,"1,70",€25k,Striker,LW   RM
,Pulga,Right Winger,"Aug 29, 1990 ",33,['Portugal'],Portugal,Vila do Conde,,-,Striker,LW
,China,Right Winger,"Jan 11, 1990 ",34,['Portugal'],Portugal,Fiães,,-,Striker,LW   CF
,Zé Miguel,Right Winger,"May 28, 1990 ",34,['Portugal'],Portugal,Leiria,"1,75",-,Striker,LW
7.0,Marcel Ribeiro,Right Winger,"Mar 16, 1990 ",34,"['Portugal', 'Switzerland']",Portugal,Viseu,"1,77",-,Striker,LW
,Rui João,Right Winger,"Jun 24, 1990 ",34,['Portugal'],Portugal,Vila Nova de Gaia,"1,72",-,Striker,LW
,Diogo Lamelas,Right Winger,"Mar 4, 1990 ",34,['Portugal'],Portugal,Guimarães,"1,71",-,Striker,RB   RM
22.0,Hélio Vaz,Right Winger,"Dec 19, 1990 ",33,['Portugal'],Portugal,Montijo,"1,79",-,Striker,LW
,Hugo Amonike,Right Winger,"Sep 17, 1990 ",33,['Portugal'],Portugal,Praia da Vitória,"1,75",-,Striker,LW
,Gonçalo Graça,Right Winger,"Mar 28, 1990 ",34,['Portugal'],Portugal,Vila do Conde,"1,75",-,Striker,RB   LB
,André Gonçalo,Right Winger,"Jun 4, 1990 ",34,['Portugal'],Portugal,Coimbra,"1,71",-,Striker,LW
,Jorge Chula,Right Winger,"Feb 13, 1990 ",34,['Portugal'],Portugal,Benavente,"1,74",-,Striker,RM   LW
,Zé Manuel,Right Winger,"Oct 23, 1990 ",33,['Portugal'],Portugal,Braga,"1,81",€100k,Striker,CF   LW
12.0,Keng-Pan Lee,Right Winger,"Feb 28, 1990 ",34,['Macao'],Portugal,Macao,"1,74",€10k,Striker,LW
30.0,Zequinha Dinis,Right Winger,"Dec 20, 1990 ",33,['Portugal'],Portugal,Lagoa,"1,74",-,Striker,LW
,Pedro Areias,Right Winger,"Nov 15, 1990 ",33,['Portugal'],Portugal,Porto,"1,81",-,Striker,CF   LW
8.0,Danny,Right Winger,"May 31, 1990 ",34,['Portugal'],Portugal,Gondomar,"1,68",-,Striker,LW   AM
,João Van Zeller,Right Winger,"Mar 29, 1990 ",34,['Portugal'],Portugal,Porto,"1,85",-,Striker,CF   LW
,André Ferreira,Right Winger,"Jun 15, 1990 ",34,['Portugal'],Portugal,Santarém,"1,82",-,Striker,
,Luís Marques,Right Winger,"Oct 20, 1990 ",33,['Portugal'],Portugal,Vila Nova de Gaia,"1,78",-,Striker,LW
,André Fontes,Right Winger,"Aug 6, 1990 ",33,['Portugal'],Portugal,Fátima,"1,85",-,Striker,RB   RM
,Figa,Right Winger,"Apr 27, 1990","Apr 27, 1990",['Portugal'],Portugal,,,-,Striker,LW
,Moisés,Right Winger,"Oct 22, 1990 ",33,['Portugal'],Portugal,Setúbal,"1,77",-,Striker,CF   SS
77.0,Diogo Viana,Right Winger,"Feb 22, 1990 ",34,['Portugal'],Portugal,Lagos,"1,74",-,Striker,RM   RB
7.0,Salvador Agra,Right Winger,"Nov 11, 1991 ",32,['Portugal'],Portugal,Vila do Conde,"1,66",€300k,Striker,LW   RB
,André Sustelo,Right Winger,"Dec 8, 1991 ",32,['Portugal'],Portugal,Algoz,"1,83",-,Striker,LW
,Fábio Loureiro,Right Winger,"Oct 14, 1991 ",32,['Portugal'],Portugal,Maia,"1,80",-,Striker,LW   CF
,Ricardo Bartolomeu,Right Winger,"Jan 14, 1991 ",33,"['Portugal', 'Switzerland']",Portugal,,,-,Striker,CF   SS
,Leo Morais,Right Winger,"Sep 9, 1991 ",32,['Portugal'],Portugal,Lisboa,"1,73",-,Striker,LW
10.0,Pedrinho,Right Winger,"Feb 15, 1991 ",33,['Portugal'],Portugal,Guimarães,"1,65",-,Striker,AM   LW
,Bruno Moreira,Right Winger,"Nov 8, 1991 ",32,['Portugal'],Portugal,Viana do Castelo,"1,74",-,Striker,RM   RB
11.0,Vítor Martelo,Right Winger,"Nov 22, 1991 ",32,['Portugal'],Portugal,Évora,"1,80",-,Striker,LW
,Paulinho,Right Winger,"May 16, 1991 ",33,['Portugal'],Portugal,Valença,,-,Striker,LW
,Henrique Gomes,Right Winger,"Mar 23, 1991 ",33,['Portugal'],Portugal,Seixal,"1,81",-,Striker,LW   CF
10.0,Bruno Melo,Right Winger,"Oct 20, 1991 ",32,['Portugal'],Portugal,São Roque do Pico,,-,Striker,SS
,Artur Lourenço,Right Winger,"Feb 2, 1991 ",33,['Portugal'],Portugal,Lisboa,"1,71",-,Striker,LW
7.0,Zé Francisco,Right Winger,"Jan 24, 1991 ",33,['Portugal'],Portugal,Oliveira do Hospital,"1,77",-,Striker,LW
,Álvaro Silveira,Right Winger,"Jan 21, 1991 ",33,['Portugal'],Portugal,Angra do Heroísmo,"1,81",-,Striker,
3.0,Carlitos,Right Winger,"Aug 9, 1991 ",32,['Portugal'],Portugal,Montijo,"1,80",-,Striker,LW
,Nuninho,Right Winger,"May 9, 1991 ",33,['Portugal'],Portugal,Porto,"1,67",-,Striker,LW   AM
,Zé Bragança,Right Winger,"Sep 8, 1991 ",32,['Portugal'],Portugal,Lisboa,,-,Striker,LW
,Hugo Seixas,Right Winger,"Apr 19, 1991 ",33,['Portugal'],Portugal,Mealhada,"1,88",-,Striker,
,Renato Santos,Right Winger,"Oct 5, 1991 ",32,['Portugal'],Portugal,Pardilhó,"1,75",-,Striker,LW   SS
,Januário,Right Winger,"Jun 22, 1991 ",33,['Portugal'],Portugal,Olhão,"1,75",-,Striker,LW   CF
92.0,Fábio Nunes,Right Winger,"Jul 24, 1992 ",31,['Portugal'],Portugal,Portimão,"1,80",€300k,Striker,LW   RB
16.0,Diogo Silva,Right Winger,"Feb 16, 1992 ",32,['Portugal'],Portugal,São Roque do Pico,,-,Striker,
,Didi,Right Winger,"Jan 5, 1992 ",32,['Portugal'],Portugal,Lisboa,"1,70",-,Striker,AM   LW
,Tiago Mendes,Right Winger,"Jul 19, 1992 ",31,['Portugal'],Portugal,,"1,75",-,Striker,
,Fábio Zola,Right Winger,"Feb 10, 1992 ",32,['Portugal'],Portugal,Oliveira de Azeméis,"1,75",-,Striker,LW
,Rafinha,Right Winger,"Apr 30, 1992 ",32,['Portugal'],Portugal,Paços de Ferreira,"1,66",-,Striker,LW   AM
,Nuno Pereira,Right Winger,"Jan 26, 1992 ",32,"['Andorra', 'Portugal']",Portugal,Ponte da Barca,,-,Striker,CF
,David,Right Winger,"Nov 8, 1992 ",31,"['Portugal', 'Switzerland']",Portugal,Viseu,,-,Striker,LW   AM
7.0,Ricardo Possidónio,Right Winger,"Aug 18, 1992 ",31,['Portugal'],Portugal,Fornos de Algodres,,-,Striker,CF
,Carlos Da Costa,Right Winger,"Jul 13, 1992 ",31,['Portugal'],Portugal,Molelos,,-,Striker,RM   CF
,Digas,Right Winger,"Dec 31, 1992 ",31,"['Portugal', 'Brazil']",Portugal,Vila Nova de Gaia,"1,89",-,Striker,LW   SS
10.0,Vila Cova,Right Winger,"Aug 15, 1992 ",31,['Portugal'],Portugal,Vale de Cambra,"1,72",-,Striker,LW
,Fábio Moura,Right Winger,"Jan 17, 1992 ",32,['Portugal'],Portugal,Santo Tirso,"1,70",-,Striker,LW
,Álvaro Jaló,Right Winger,"Mar 13, 1992 ",32,"['Portugal', 'Guinea-Bissau']",Portugal,,"1,76",-,Striker,LW   CF
70.0,Aylton Boa Morte,Right Winger,"Sep 23, 1993 ",30,"['Portugal', 'Sao Tome and Principe']",Portugal,Almada,"1,82",€1.80m,Striker,LW   CF
,Luís Coelho,Right Winger,"Jan 14, 1993 ",31,['Portugal'],Portugal,Vila Viçosa,"1,81",-,Striker,RB
27.0,Andrézinho,Right Winger,"Jul 27, 1993 ",30,['Portugal'],Portugal,Miranda do Corvo,,-,Striker,LW
,Bruno Luz,Right Winger,"Oct 28, 1993 ",30,['Portugal'],Portugal,,"1,79",-,Striker,LW
10.0,Miguel Lima,Right Winger,"Oct 3, 1993 ",30,['Portugal'],Portugal,Póvoa de Lanhoso,"1,81",-,Striker,SS   CF
,Diogo Pirolo,Right Winger,"Nov 7, 1993 ",30,['Portugal'],Portugal,Anadia,"1,80",-,Striker,RM   RB
,David Almeida,Right Winger,"Nov 24, 1993 ",30,['Portugal'],Portugal,Arganil,"1,73",-,Striker,LW   RM
,Benay,Right Winger,"Oct 16, 1993 ",30,['Portugal'],Portugal,Cascais,"1,72",-,Striker,LW
17.0,Pedro Banana,Right Winger,"May 5, 1993 ",31,"['Portugal', 'Angola']",Portugal,Oeiras,"1,76",-,Striker,LW
22.0,João Freitas,Right Winger,"Jul 3, 1993 ",31,['Portugal'],Portugal,Entroncamento,,-,Striker,LW
,Luís Mota,Right Winger,"Jun 2, 1993 ",31,['Portugal'],Portugal,Odivelas,"1,70",-,Striker,LB   LW
70.0,Gazela,Right Winger,"Mar 10, 1993 ",31,['Portugal'],Portugal,Porto,"1,85",-,Striker,LW   CF
9.0,João Henriques,Right Winger,"Oct 21, 1993 ",30,['Portugal'],Portugal,Castelo Branco,"1,76",-,Striker,LW   CF
20.0,Nuno Colaço,Right Winger,"Apr 3, 1993 ",31,['Portugal'],Portugal,Leiria,,-,Striker,LW
73.0,Joãozinho,Right Winger,"Feb 24, 1993 ",31,['Portugal'],Portugal,Lisboa,"1,76",-,Striker,SS
17.0,Zé Henrique,Right Winger,"Sep 21, 1993 ",30,['Portugal'],Portugal,Viseu,"1,65",-,Striker,RM   RB
,Wilson Carvalho,Right Winger,"Jul 4, 1993 ",31,['Portugal'],Portugal,Lissabon,,-,Striker,LW
,Wilson Rodrigues,Right Winger,"Oct 18, 1993 ",30,['Portugal'],Portugal,Barreiro,"1,79",-,Striker,LW   CF
9.0,Fábio Marques,Right Winger,"Oct 19, 1993 ",30,['Portugal'],Portugal,Viseu,"1,73",-,Striker,
10.0,Bruno Machado,Right Winger,"Jul 15, 1993 ",30,['Portugal'],Portugal,,"1,75",-,Striker,LW   CF
17.0,Catarino,Right Winger,"Jan 17, 1993 ",31,['Portugal'],Portugal,Santa Maria da Feira,"1,75",-,Striker,LW   RB
,Álvaro de Jesus,Right Winger,"Nov 12, 1993 ",30,['Portugal'],Portugal,Guimarães,"1,75",-,Striker,
,Carlos Veiga,Right Winger,"Oct 17, 1993 ",30,['Portugal'],Portugal,Guimarães,"1,75",-,Striker,
,Miguel Herlein,Right Winger,"Feb 11, 1993 ",31,"['Portugal', 'Argentina']",Portugal,Lisboa,"1,81",-,Striker,CF   LW
,Rui Silva,Right Winger,"Jan 11, 1993 ",31,['Portugal'],Portugal,Caminha,"1,77",-,Striker,AM   RM
,Hélder Arruda,Right Winger,"Jan 4, 1993 ",31,['Portugal'],Portugal,São Miguel - Açores,"1,84",-,Striker,LW
10.0,Serginho Freitas,Right Winger,"May 8, 1993 ",31,['Portugal'],Portugal,Ponte da Barca,"1,73",-,Striker,LW   AM
,Jorginho,Right Winger,"Jan 24, 1993 ",31,['Portugal'],Portugal,Guimarães,"1,74",-,Striker,AM   LW
7.0,Ismael,Right Winger,"Apr 26, 1993 ",31,['Portugal'],Portugal,Penafiel,"1,79",-,Striker,LW
,Ricardo Delgado,Right Winger,"Jan 21, 1993 ",31,['Portugal'],Portugal,Lisboa,"1,69",-,Striker,LW
,Diogo Santos,Right Winger,"Oct 3, 1993 ",30,['Portugal'],Portugal,Paredes,"1,72",-,Striker,LW
,Rico Gomes,Right Winger,"Jan 13, 1993 ",31,"['Portugal', 'Cape Verde']",Portugal,Esposende,"1,80",-,Striker,RM   LW
,Mateus Fonseca,Right Winger,"May 10, 1993 ",31,['Portugal'],Portugal,Almada,"1,79",-,Striker,AM   LW
10.0,Iuri Medeiros,Right Winger,"Jul 10, 1994 ",30,['Portugal'],Portugal,Horta,"1,74",€5.00m,Striker,LW   RM
23.0,Nuno Rodrigues,Right Winger,"Nov 30, 1994 ",29,['Portugal'],Portugal,Tábua,"1,82",€450k,Striker,LW   CF
18.0,Fábio Sturgeon,Right Winger,"Feb 4, 1994 ",30,"['Portugal', 'England']",Portugal,Almada,"1,83",€75k,Striker,AM   LW
9.0,Ricardo Ramos,Right Winger,"Apr 3, 1994 ",30,['Portugal'],Portugal,Albufeira,"1,80",-,Striker,LW
33.0,Fábio Luzio,Right Winger,"Feb 25, 1994 ",30,['Portugal'],Portugal,,"1,65",-,Striker,
,Léo Mofreita,Right Winger,"Aug 5, 1994 ",29,['Portugal'],Portugal,Vila Franca de Xira,"1,74",-,Striker,LW
,André Gomes,Right Winger,"Sep 18, 1994 ",29,['Portugal'],Portugal,Viana do Castelo,"1,84",-,Striker,LW
77.0,Pedro Garcia,Right Winger,"Mar 2, 1994 ",30,['Portugal'],Portugal,Guimarães,"1,80",-,Striker,AM   RM
11.0,Fábio Freire,Right Winger,"May 16, 1994 ",30,['Portugal'],Portugal,Lisboa,"1,68",-,Striker,LW
,Wilson,Right Winger,"Jul 9, 1994 ",30,['Portugal'],Portugal,Gondomar,"1,80",-,Striker,CF
17.0,Kiloy,Right Winger,"Nov 6, 1994 ",29,"['Angola', 'Portugal']",Portugal,Ponte de Sor,"1,72",-,Striker,CF
10.0,João Mesquita,Right Winger,"May 26, 1994 ",30,['Portugal'],Portugal,Matosinhos,"1,85",-,Striker,
,Pedro Oliveira,Right Winger,"Jan 16, 1994 ",30,['Portugal'],Portugal,Vale de Cambra,"1,67",-,Striker,LW
10.0,Rúben Lameiras,Right Winger,"Dec 22, 1994 ",29,"['Portugal', 'England']",Portugal,Lisboa,"1,74",€500k,Striker,LW   AM
19.0,Eri,Right Winger,"Feb 8, 1994 ",30,"['Portugal', 'Angola']",Portugal,Aveiro,"1,78",€150k,Striker,SS   LW
,Raúl Paiva,Right Winger,"Sep 22, 1994 ",29,['Portugal'],Portugal,Gens,"1,74",-,Striker,LW   CF
17.0,Fabinho,Right Winger,"Apr 15, 1994 ",30,['Portugal'],Portugal,Guimarães,"1,81",-,Striker,
23.0,Tico,Right Winger,"Jun 20, 1994 ",30,['Portugal'],Portugal,Póvoa de Varzim,"1,84",-,Striker,LW   RB
,Miguel Pinto,Right Winger,"May 31, 1994 ",30,['Portugal'],Portugal,Amarante,"1,78",-,Striker,LW
,Canina,Right Winger,"Aug 1, 1994 ",29,['Portugal'],Portugal,Moita,"1,81",-,Striker,
,João Vieira,Right Winger,"Mar 19, 1994 ",30,['Portugal'],Portugal,Porto,"1,75",-,Striker,LW
,Bruno Santos,Right Winger,"Mar 19, 1994 ",30,['Portugal'],Portugal,Loures,"1,75",-,Striker,AM   LW
,Alexandre Dâmaso,Right Winger,"Mar 3, 1994 ",30,['Portugal'],Portugal,Setúbal,,-,Striker,
,Bernardo Marques,Right Winger,"Aug 16, 1994 ",29,['Portugal'],Portugal,Entroncamento,"1,78",-,Striker,LW
10.0,Ricardo Vaz,Right Winger,"Nov 26, 1994 ",29,['Portugal'],Portugal,Alcabideche,"1,72",-,Striker,SS   LW
,Marc Mucha,Right Winger,"Aug 19, 1994 ",29,['Portugal'],Portugal,Arcos,"1,70",-,Striker,
,Danilo,Right Winger,"Feb 14, 1994 ",30,['Portugal'],Portugal,Guimarães,"1,80",-,Striker,LW   RB
,Betinho,Right Winger,"Mar 18, 1994 ",30,['Portugal'],Portugal,Loulé,"1,77",-,Striker,LW
49.0,Bruno Silva,Right Winger,"Mar 3, 1994 ",30,['Portugal'],Portugal,Alfena,"1,83",-,Striker,CF   SS
,Johny Santos,Right Winger,"Jun 9, 1994 ",30,['Portugal'],Portugal,,,-,Striker,LW
,Pedro Paz,Right Winger,"Dec 20, 1994 ",29,['Portugal'],Portugal,Moncarapacho - Olhão,,-,Striker,LW
7.0,João Ventura,Right Winger,"Jan 14, 1994 ",30,['Portugal'],Portugal,Lagoa,"1,72",-,Striker,LW
,Daniel Podence,Right Winger,"Oct 21, 1995 ",28,['Portugal'],Portugal,Oeiras,"1,70",€13.00m,Striker,LW   SS
88.0,Rúben Alves,Right Winger,"Mar 19, 1995 ",29,['Portugal'],Portugal,Vila Nova de Gaia,"1,68",€300k,Striker,AM   LW
,Chico Ló,Right Winger,"Feb 18, 1995 ",29,['Portugal'],Portugal,Mirandela,"1,70",-,Striker,LW   AM
40.0,Diogo Baptista,Right Winger,"Apr 18, 1995 ",29,['Portugal'],Portugal,Monção,"1,78",-,Striker,LW   RM
,Ruca,Right Winger,"Dec 30, 1995 ",28,['Portugal'],Portugal,Paranhos,"1,85",-,Striker,CF   SS
,Roger,Right Winger,"Jan 1, 1995 ",29,['Portugal'],Portugal,Vila do Conde,,-,Striker,RM
20.0,Alexandre Cruz,Right Winger,"Jun 4, 1995 ",29,['Portugal'],Portugal,Leiria,"1,79",-,Striker,
7.0,Rodrigo Vilela,Right Winger,"Mar 15, 1995 ",29,['Portugal'],Portugal,Lisboa,"1,74",-,Striker,AM   CM
,Muelson Samate,Right Winger,"Sep 16, 1995 ",28,"['Portugal', 'Guinea-Bissau']",Portugal,Lisboa,"1,77",-,Striker,AM   RM
10.0,Nuno Pereira,Right Winger,"Dec 13, 1995 ",28,['Portugal'],Portugal,Guimarães,"1,66",-,Striker,LW   AM
,Vasco,Right Winger,"Jan 31, 1995 ",29,['Portugal'],Portugal,Santa Maria da Feira,"1,73",-,Striker,LW
,Paulo Ricardo,Right Winger,"Feb 27, 1995 ",29,['Portugal'],Portugal,Lourinhã,"1,76",-,Striker,LW
,Kevin Lobato,Right Winger,"Sep 7, 1995 ",28,"['Portugal', 'Germany']",Portugal,Santarém,"1,84",-,Striker,LW   RB
8.0,Ivo Rodrigues,Right Winger,"Mar 30, 1995 ",29,['Portugal'],Portugal,Baguim do Monte,"1,80",€1.30m,Striker,LW   AM
7.0,Hugo Reis,Right Winger,"Oct 16, 1995 ",28,['Portugal'],Portugal,Arcos de Valdevez,"1,82",-,Striker,
9.0,Efraim Mavengo,Right Winger,"Aug 20, 1995 ",28,"['Portugal', 'Angola']",Portugal,Lisboa,"1,78",-,Striker,LW   CF
,Joao Serra,Right Winger,"Dec 31, 1995 ",28,"['Portugal', 'England']",Portugal,Braga,,-,Striker,AM
10.0,João Bandeira,Right Winger,"Feb 25, 1995 ",29,['Portugal'],Portugal,Lisboa,"1,85",-,Striker,RM
23.0,Miguel Miguel,Right Winger,"Jul 19, 1995 ",28,['Portugal'],Portugal,Torres Novas,"1,86",-,Striker,LW
18.0,Ruizinho,Right Winger,"Jan 17, 1995 ",29,['Portugal'],Portugal,Sintra,"1,75",-,Striker,LW
,André Gois,Right Winger,N/A ,29,[],Portugal,,,-,Striker,LW
23.0,Miguel Ângelo,Right Winger,"Mar 20, 1995 ",29,['Portugal'],Portugal,Porto,"1,77",-,Striker,LW
,Miguel Lopes,Right Winger,"Aug 1, 1995 ",28,['Portugal'],Portugal,Lisboa,"1,72",-,Striker,LW   SS
,Hugo Leitão,Right Winger,"Sep 14, 1995 ",28,['Portugal'],Portugal,Manteigas,"1,72",-,Striker,SS   AM
20.0,João Caminata,Right Winger,"Jan 4, 1995 ",29,['Portugal'],Portugal,Funchal,"1,74",-,Striker,LW
19.0,Bruno Almeida,Right Winger,"Sep 9, 1996 ",27,['Portugal'],Portugal,Porto,"1,72",€1.20m,Striker,LW   AM
,Berto,Right Winger,"Mar 2, 1996 ",28,"['Cape Verde', 'Portugal']",Portugal,Lisboa,"1,77",€450k,Striker,CF   LW
,Tiago Ferreira,Right Winger,"Apr 6, 1996 ",28,['Portugal'],Portugal,Braga,"1,83",-,Striker,RB   RM
,Gonçalo Farinha,Right Winger,"Aug 21, 1996 ",27,['Portugal'],Portugal,Évora,,-,Striker,AM   LW
9.0,João Dias,Right Winger,"May 2, 1996 ",28,['Portugal'],Portugal,Santa Maria da Feira,"1,82",-,Striker,AM   CF
,Igor Costa,Right Winger,"Apr 17, 1996 ",28,['Portugal'],Portugal,Montalegre,"1,78",-,Striker,
,Vítor Reste,Right Winger,"Aug 26, 1996 ",27,['Portugal'],Portugal,Sintra,"1,72",-,Striker,LW
9.0,Miguel Serrano,Right Winger,"May 31, 1996 ",28,['Portugal'],Portugal,Évora,"1,77",-,Striker,LW   CF
,Bruno Ribeiro,Right Winger,"Feb 29, 1996 ",28,['Portugal'],Portugal,Aveiro,"1,75",-,Striker,LW   RB
13.0,Jordão Cardoso,Right Winger,"Oct 14, 1996 ",27,"['Portugal', 'Angola']",Portugal,Viana do Castelo,"1,73",-,Striker,LW   CF
,Iuri Gomes,Right Winger,"Nov 10, 1996 ",27,"['Angola', 'Portugal']",Portugal,Horta,"1,73",-,Striker,LW
,Joshua Sarmento,Right Winger,"Mar 20, 1996 ",28,"['Portugal', 'Angola']",Portugal,,"1,67",-,Striker,
77.0,Lisandro Semedo,Right Winger,"Mar 12, 1996 ",28,"['Cape Verde', 'Portugal']",Portugal,Setúbal,"1,75",-,Striker,LW   AM
,Joca,Right Winger,"Jan 30, 1996 ",28,['Portugal'],Portugal,Braga,"1,68",€800k,Striker,AM   LW
,Andrezinho,Right Winger,"Dec 1, 1996 ",27,['Portugal'],Portugal,Lisboa,"1,74",€175k,Striker,AM   LM
77.0,Bernardo Soares,Right Winger,"Apr 11, 1996 ",28,['Portugal'],Portugal,Sesimbra,"1,71",-,Striker,LW
11.0,Vítor Pestana,Right Winger,"Mar 5, 1996 ",28,['Portugal'],Portugal,,"1,84",-,Striker,AM   CM
26.0,Pedro Silva,Right Winger,"Jun 20, 1996 ",28,['Portugal'],Portugal,Gondomar,"1,74",-,Striker,LW   CF
16.0,Márcio Santos,Right Winger,"May 18, 1996 ",28,['Portugal'],Portugal,Vila Cortez do Mondego,"1,77",-,Striker,LW
,Jota,Right Winger,"Apr 13, 1996 ",28,['Portugal'],Portugal,Matosinhos,"1,76",-,Striker,LW
,Rui Sampaio,Right Winger,"Apr 1, 1996 ",28,['Portugal'],Portugal,Amarante,"1,80",-,Striker,LW
,Serginho,Right Winger,"Oct 10, 1996 ",27,['Portugal'],Portugal,Oliveira de Azeméis,,-,Striker,LW   AM
,Bruno Rodrigues,Right Winger,"Oct 3, 1996 ",27,['Portugal'],Portugal,Tomar,"1,75",-,Striker,LW
17.0,Luís Elói,Right Winger,"Mar 10, 1996 ",28,['Portugal'],Portugal,Lisboa,"1,73",-,Striker,LW   SS
75.0,Zé Domingos,Right Winger,"Jan 21, 1996 ",28,['Portugal'],Portugal,Caxinas,"1,72",-,Striker,SS   LW
83.0,Sérgio Ribeiro,Right Winger,"Jan 18, 1996 ",28,['Portugal'],Portugal,Mafamude,"1,78",-,Striker,AM   LW
7.0,Hélder Ferreira,Right Winger,"Apr 5, 1997 ",27,['Portugal'],Portugal,Fafe,"1,79",€650k,Striker,LW   RM
,Heri Tavares,Right Winger,"Feb 19, 1997 ",27,"['Portugal', 'Cape Verde']",Portugal,Amadora,"1,81",€500k,Striker,LW   AM
,Jaiminho,Right Winger,"Sep 28, 1997 ",26,"['Portugal', 'Guinea-Bissau']",Portugal,Vila do Conde,"1,83",€225k,Striker,LW   RM
7.0,Diogo Fraga,Right Winger,"Feb 20, 1997 ",27,['Portugal'],Portugal,Horta,,-,Striker,LW
19.0,Ivo Frasco,Right Winger,"Sep 10, 1997 ",26,['Portugal'],Portugal,Cantanhede,"1,70",-,Striker,CF
,Gil Carvalho,Right Winger,"Feb 25, 1997 ",27,"['Sao Tome and Principe', 'Portugal']",Portugal,,"1,83",-,Striker,LW
11.0,Francisco Bastos,Right Winger,"Oct 31, 1997 ",26,['Portugal'],Portugal,Lisboa,"1,78",-,Striker,LW
10.0,Bernardo Branquinho,Right Winger,"Dec 3, 1997 ",26,['Portugal'],Portugal,Massarelos,"1,82",-,Striker,
17.0,André Soares,Right Winger,"Jun 21, 1997 ",27,['Portugal'],Portugal,Lisboa,"1,82",-,Striker,AM   LW
,Duarte Oliveira,Right Winger,"May 20, 1997 ",27,['Portugal'],Portugal,Santo Tirso,"1,76",-,Striker,LW
16.0,Fernandinho,Right Winger,"Feb 21, 1997 ",27,['Portugal'],Portugal,Lisboa,"1,75",-,Striker,CF   LW
,Tiago Calila,Right Winger,"Jun 17, 1997 ",27,['Portugal'],Portugal,Seixal,"1,76",-,Striker,AM   RM
14.0,Joãozinho,Right Winger,"Feb 5, 1997 ",27,['Portugal'],Portugal,Guimarães,"1,69",-,Striker,LW   AM
75.0,Robinho,Right Winger,"Jul 31, 1997 ",26,['Portugal'],Portugal,Lisboa,"1,79",€550k,Striker,RB   AM
,André Rodrigues,Right Winger,"Dec 28, 1997 ",26,['Portugal'],Portugal,Felgueiras,"1,76",€400k,Striker,CF   LW
,João Alves,Right Winger,"Sep 11, 1997 ",26,['Portugal'],Portugal,Esmoriz,"1,80",-,Striker,LW   CF
17.0,João Saldanha,Right Winger,"Sep 17, 1997 ",26,['Portugal'],Portugal,Caniço,"1,81",-,Striker,RM   RB
21.0,Kiko Carreira,Right Winger,"Jul 18, 1997 ",26,['Portugal'],Portugal,Mira d'Aire,,-,Striker,
7.0,Diogo Baptista,Right Winger,"Sep 29, 1997 ",26,['Portugal'],Portugal,Coimbra,"1,72",-,Striker,RM   RB
7.0,João Rafael,Right Winger,"Aug 28, 1997 ",26,['Portugal'],Portugal,,"1,80",-,Striker,LW
,Rafa,Right Winger,"Jul 18, 1997 ",26,['Portugal'],Portugal,Vila Nova de Gaia,"1,72",-,Striker,LW   CF
,Cláudio Simões,Right Winger,"Feb 11, 1997 ",27,['Portugal'],Portugal,Lisboa,"1,72",-,Striker,
19.0,Patrício Coelho,Right Winger,"Jun 13, 1997 ",27,['Portugal'],Portugal,São Miguel - Açores,"1,73",-,Striker,LW
,Luís Lira,Right Winger,"Mar 29, 1997 ",27,['Portugal'],Portugal,Funchal,"1,84",-,Striker,LW
,Manuel Lopes,Right Winger,"Feb 11, 1997 ",27,['Portugal'],Portugal,Lisboa,"1,80",-,Striker,AM
,Alexandre Sala,Right Winger,"Sep 24, 1997 ",26,['Portugal'],Portugal,Vila Nova de Gaia,"1,80",-,Striker,LW   AM
,André Mesquita,Right Winger,"Oct 10, 1997 ",26,['Portugal'],Portugal,Porto,"1,70",-,Striker,LW   CF
20.0,André Franco,Right Winger,"Apr 12, 1998 ",26,['Portugal'],Portugal,Lisboa,"1,77",€3.00m,Striker,AM   CM
11.0,Bruno Silva,Right Winger,"Feb 5, 1998 ",26,['Portugal'],Portugal,Braga,"1,73",€275k,Striker,SS   LW
27.0,Pombo,Right Winger,"Jul 12, 1998 ",25,['Portugal'],Portugal,Barcelos,"1,73",-,Striker,LW
,Pedro Miguel,Right Winger,"Sep 22, 1998 ",25,['Portugal'],Portugal,Macedo de Cavaleiros,"1,74",-,Striker,LW
,Horto,Right Winger,"Jun 19, 1998 ",26,['Portugal'],Portugal,Oliveira de Azeméis,"1,86",-,Striker,LW
,Chiquinho,Right Winger,"May 1, 1998 ",26,['Portugal'],Portugal,Mafra,"1,81",-,Striker,LW   RM
7.0,Joel Marques,Right Winger,"Dec 16, 1998 ",25,['Portugal'],Portugal,Póvoa de Varzim,"1,76",-,Striker,LW   SS
,André Palminha,Right Winger,"Jan 25, 1998 ",26,['Portugal'],Portugal,,"1,68",-,Striker,RM   RB
,Lucas Sousa,Right Winger,"Jan 17, 1998 ",26,['Portugal'],Portugal,Funchal,"1,84",-,Striker,RM   RB
,Chico Cardoso,Right Winger,"Dec 19, 1998 ",25,['Portugal'],Portugal,Gondomar,"1,70",-,Striker,LW   SS
