Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Main Position,Other Positions
17.0,Marc Torra,Left Winger,"Aug 23, 2004 ",20,['Spain'],Spain,Artesa de Segre,"1,78",-,Striker,LM   SS
,Nacho Pujol,Left Winger,"Apr 27, 2004 ",20,['Spain'],Spain,Madrid,"1,80",-,Striker,LB
23.0,Asier Olano,Left Winger,"Jul 28, 2004 ",20,['Spain'],Spain,Errenteria,,-,Striker,LB
,Kerman Junkera,Left Winger,"Feb 9, 2004 ",20,['Spain'],Spain,Bilbao,"1,83",-,Striker,RW
,Joaquín Campos,Left Winger,"Apr 4, 2004 ",20,['Spain'],Spain,Granada,,-,Striker,
,Nicolás Hidalgo,Left Winger,"Dec 22, 2004 ",19,['Spain'],Spain,León,,-,Striker,
,Antonio Ruiz,Left Winger,"Jan 1, 2004 ",20,['Spain'],Spain,Alcalá del Río,,-,Striker,RW
17.0,Daniel Lidueña,Left Winger,"Dec 4, 2004 ",19,['Spain'],Spain,Almería,,-,Striker,RW
,Eric Gómez,Left Winger,"Feb 24, 2004 ",20,['Spain'],Spain,Alcorcón,"1,75",-,Striker,LB
,Álvaro Marcos,Left Winger,"Jun 18, 2004 ",20,"['Spain', 'Argentina']",Spain,Madrid,"1,80",-,Striker,RW   AM
,Roi Tato,Left Winger,"Sep 8, 2004 ",20,['Spain'],Spain,Pontevedra,,-,Striker,
11.0,Jastin García,Left Winger,"Jan 15, 2004 ",20,"['Portugal', 'Spain']",Spain,Lleida,"1,80",-,Striker,SS   LM
18.0,Miguel Caballero,Left Winger,"Jan 30, 2004 ",20,['Spain'],Spain,San Martín del Tesorillo,,-,Striker,
,Amai Felipe,Left Winger,"Jul 1, 2004 ",20,['Spain'],Spain,La Palma,,-,Striker,RW
,Marc Barragán,Left Winger,"Feb 16, 2004 ",20,['Spain'],Spain,Tarragona,"1,83",-,Striker,RW   CF
,Unax Rezola,Left Winger,"Jan 17, 2004 ",20,['Spain'],Spain,Donostia-San Sebastián,"1,70",-,Striker,RW   SS
,Jan Coca,Left Winger,"Mar 3, 2004 ",20,['Spain'],Spain,Barcelona,,-,Striker,CF   SS
33.0,Adrián Liso,Left Winger,"Apr 2, 2005 ",19,['Spain'],Spain,Zaragoza,"1,82",€600k,Striker,CF
20.0,Arkaitz Mariezkurrena,Left Winger,"Apr 5, 2005 ",19,['Spain'],Spain,Astigarraga,,€200k,Striker,
24.0,Adrian Caragea,Left Winger,"Sep 7, 2005 ",19,['Romania'],Spain,Jaen,"1,82",€100k,Striker,RW
17.0,Darío Ramírez,Left Winger,"Jan 14, 2005 ",19,['Spain'],Spain,Haría (Las Palmas),,€50k,Striker,RW
,Pablo Évora,Left Winger,"Jan 8, 2005 ",19,['Spain'],Spain,Huelva,,-,Striker,RW   AM
11.0,Dani Rodríguez,Left Winger,"Apr 29, 2005 ",19,['Spain'],Spain,Palencia,"1,76",-,Striker,RW   CF
,Javi Urra,Left Winger,"Jun 27, 2005 ",19,['Spain'],Spain,Valencia,"1,80",-,Striker,AM
,Daniel Prisacaru,Left Winger,"Feb 4, 2005 ",19,"['Moldova', 'Romania']",Spain,Madrid,"1,66",-,Striker,
,Marcos Aceituno,Left Winger,"May 25, 2005 ",19,['Spain'],Spain,Talavera de la Reina,,-,Striker,
17.0,George Andrews,Left Winger,"Mar 2, 2005 ",19,"['Spain', 'England']",Spain,Palma de Mallorca,"1,87",-,Striker,RW   CF
20.0,Rayane Belaid,Left Winger,"Nov 2, 2005 ",18,"['Spain', 'Algeria']",Spain,Orihuela,"1,78",-,Striker,RW   SS
,Iván Salguero,Left Winger,"Jan 7, 2005 ",19,['Spain'],Spain,,,-,Striker,
,Marc Rodríguez,Left Winger,"Jul 30, 2005 ",19,['Spain'],Spain,,,-,Striker,
17.0,Jesús Rodriguez,Left Winger,"Nov 21, 2005 ",18,['Spain'],Spain,Sevilla,"1,85",€500k,Striker,
7.0,Dani Rodríguez,Left Winger,"Aug 9, 2005 ",19,['Spain'],Spain,Astigarraga,"1,70",€100k,Striker,RW   CM
11.0,Yassin Tallal,Left Winger,"Mar 3, 2005 ",19,"['Morocco', 'Spain']",Spain,Madrid,"1,73",€50k,Striker,SS   RW
22.0,Gasolina,Left Winger,"Oct 28, 2005 ",18,['Spain'],Spain,Navalmoral de la Mata,,-,Striker,
11.0,Aritz Conde,Left Winger,"Oct 14, 2005 ",18,['Spain'],Spain,Donostia-San Sebastián,"1,78",-,Striker,RW
,Quim Montenegro,Left Winger,"Mar 25, 2005 ",19,['Spain'],Spain,,,-,Striker,
,Christian Membrives,Left Winger,"Aug 19, 2005 ",19,"['Spain', 'Dominican Republic']",Spain,Valencia,"1,73",-,Striker,RW
8.0,Pablo Lomas,Left Winger,"Apr 14, 2005 ",19,['Spain'],Spain,Santander,"1,76",-,Striker,RW
20.0,Adnane Bensaad,Left Winger,"Oct 21, 2005 ",18,"['Morocco', 'Spain']",Spain,Murcia,"1,80",-,Striker,CF   RW
7.0,Hugo Guzón,Left Winger,"Apr 16, 2005 ",19,['Spain'],Spain,Valladolid,"1,65",-,Striker,AM
27.0,Joel Roca,Left Winger,"Jun 7, 2005 ",19,['Spain'],Spain,Camprodón,"1,76",-,Striker,AM   RW
,Alex Cid,Left Winger,"Jan 11, 2005 ",19,['Spain'],Spain,Ourense,,-,Striker,
,David Corominas,Right Winger,"Sep 29, 1985 ",38,['Spain'],Spain,Vilassar de Mar,"1,68",€50k,Striker,CF
,José Cayado,Right Winger,"Jan 18, 1985 ",39,['Spain'],Spain,Olivenza,"1,87",-,Striker,
,Jordi Xumetra,Right Winger,"Oct 24, 1985 ",38,['Spain'],Spain,L'Estartit,"1,77",-,Striker,LW   CF
,Iker Alegre,Right Winger,"Oct 29, 1985 ",38,['Spain'],Spain,Gijón,"1,74",-,Striker,
,Fernando Velasco,Right Winger,"Jan 8, 1985 ",39,['Spain'],Spain,Córdoba,"1,79",-,Striker,LW   RB
,Jorge Giménez,Right Winger,"Jan 7, 1985 ",39,['Spain'],Spain,Bétera,"1,70",-,Striker,LW   AM
,Luís Doménech,Right Winger,"Feb 2, 1985 ",39,['Spain'],Spain,Elda,"1,75",-,Striker,LW   AM
7.0,Omar Sampedro,Right Winger,"Jun 5, 1985 ",39,['Spain'],Spain,Avilés,"1,69",-,Striker,LW   RB
,Nauzet Alemán,Right Winger,"Feb 25, 1985 ",39,['Spain'],Spain,Las Palmas de Gran Canaria,"1,81",-,Striker,
,Didac Rodríguez,Right Winger,"Feb 20, 1985 ",39,['Spain'],Spain,Barcelona,"1,81",-,Striker,
,Moi Gómez,Right Winger,"Aug 18, 1985 ",39,['Spain'],Spain,Granada,"1,86",-,Striker,
,César Huete,Right Winger,"Apr 19, 1985 ",39,['Spain'],Spain,Madrid,"1,78",-,Striker,RB   LW
,David Giménez,Right Winger,"Oct 24, 1985 ",38,['Spain'],Spain,Lleida,"1,78",-,Striker,
,Dani Ederra,Right Winger,"Nov 17, 1985 ",38,['Spain'],Spain,Pamplona,"1,73",-,Striker,
,Carlos Valverde,Right Winger,"Feb 19, 1985 ",39,['Spain'],Spain,Utrera,"1,74",-,Striker,LW
,Aitor Ramos,Right Winger,"Jun 11, 1985 ",39,['Spain'],Spain,Bermeo,"1,78",-,Striker,CF
,Carlos Calvo,Right Winger,"Sep 18, 1985 ",38,['Spain'],Spain,Madrid,"1,74",-,Striker,LW   AM
,Pablo Hernández,Right Winger,"Apr 11, 1985 ",39,['Spain'],Spain,Castellón,"1,73",-,Striker,AM   LW
,Javier Balboa,Right Winger,"May 13, 1985 ",39,"['Equatorial Guinea', 'Spain']",Spain,Madrid,"1,82",-,Striker,AM   LW
,Javier Dopico,Right Winger,"May 22, 1985 ",39,['Spain'],Spain,Málaga,"1,81",-,Striker,
14.0,Pedro León,Right Winger,"Nov 24, 1986 ",37,['Spain'],Spain,Mula,"1,83",€300k,Striker,AM
,Mauro Nores,Right Winger,"Mar 17, 1986 ",38,['Spain'],Spain,Moaña,,-,Striker,
,Miguel Maeztu,Right Winger,"Sep 1, 1986 ",37,['Spain'],Spain,Valtierra,"1,85",-,Striker,AM
,Rubén Gómez,Right Winger,"Mar 14, 1986 ",38,['Spain'],Spain,Puertollano,"1,75",-,Striker,
,Miguel Ángel,Right Winger,"Jan 3, 1986 ",38,['Spain'],Spain,Las Torres de Cotillas,"1,85",-,Striker,
,Titi,Right Winger,"Oct 27, 1986 ",37,['Spain'],Spain,Gijón,"1,77",-,Striker,
,Borja Truchado,Right Winger,"Mar 27, 1986 ",38,['Spain'],Spain,Madrid,"1,84",-,Striker,AM
,Sufian Embark,Right Winger,"Sep 24, 1986 ",37,"['Morocco', 'Spain']",Spain,Melilla,"1,70",-,Striker,LW   AM
,Tuto,Right Winger,"Apr 9, 1986 ",38,['Spain'],Spain,Getxo,"1,71",-,Striker,
,Eloy Expósito,Right Winger,"Apr 7, 1986 ",38,['Spain'],Spain,Écija,"1,74",-,Striker,
,Álvaro García,Right Winger,"Jul 7, 1986 ",38,['Spain'],Spain,Alicante,"1,68",-,Striker,
,Pablo García,Right Winger,"Mar 1, 1986 ",38,['Spain'],Spain,Albacete,"1,79",-,Striker,RB
,Miguel de las Cuevas,Right Winger,"Jun 19, 1986 ",38,['Spain'],Spain,Alicante,"1,75",€100k,Striker,LW   AM
,Richi Moreno,Right Winger,"Jul 22, 1986 ",38,['Spain'],Spain,Valencia,"1,83",-,Striker,
,Milio,Right Winger,"Sep 22, 1986 ",37,['Spain'],Spain,Santander,"1,72",-,Striker,
,Fran Dorado,Right Winger,"Oct 10, 1986 ",37,['Spain'],Spain,Segovia,"1,82",-,Striker,
,Pedro Sánchez,Right Winger,"Dec 12, 1986 ",37,['Spain'],Spain,Aspe,"1,75",-,Striker,LW   AM
,Eztieder Jacoisti,Right Winger,"Jan 6, 1986 ",38,['Spain'],Spain,Pamplona,"1,60",-,Striker,LW
,Israel Jerez,Right Winger,"Aug 8, 1986 ",38,['Spain'],Spain,Granada,"1,71",-,Striker,
,Chupe,Right Winger,"Jan 13, 1986 ",38,['Spain'],Spain,Madrid,"1,74",-,Striker,LW
7.0,Rubén Rivera,Right Winger,"Feb 20, 1986 ",38,['Spain'],Spain,Talavera de la Reina,"1,72",-,Striker,
,Sergio Urbano,Right Winger,"Dec 8, 1986 ",37,['Spain'],Spain,Barcelona,"1,77",-,Striker,LW   CF
,Xisco Nadal,Right Winger,"Jun 27, 1986 ",38,['Spain'],Spain,Palma de Mallorca,"1,81",-,Striker,CF
9.0,Pedro,Right Winger,"Jul 28, 1987 ",37,['Spain'],Spain,Santa Cruz de Tenerife,"1,67",€1.00m,Striker,LW   AM
,Ketchup,Right Winger,"Jul 6, 1987 ",37,['Spain'],Spain,,,-,Striker,
,Rubén Gómez,Right Winger,"Apr 19, 1987 ",37,['Spain'],Spain,Ferrol,"1,74",-,Striker,SS   CF
,Ñoño,Right Winger,"Jun 10, 1987 ",37,['Spain'],Spain,San Fernando,"1,69",-,Striker,LW
,Melchor,Right Winger,"Oct 16, 1987 ",36,['Spain'],Spain,El Ronquillo,,-,Striker,RB   LB
,Jordi Carrión,Right Winger,"Dec 29, 1987 ",36,['Spain'],Spain,Alcoy,"1,72",-,Striker,
,Karim Bouhit,Right Winger,"Feb 1, 1987 ",37,['Spain'],Spain,Las Palmas de Gran Canaria,,-,Striker,
,Álvaro López,Right Winger,"Nov 24, 1987 ",36,['Spain'],Spain,Quintana de Raneros,"1,82",-,Striker,AM
,Joan Oller,Right Winger,"Dec 9, 1987 ",36,['Spain'],Spain,Llucmajor,"1,81",-,Striker,LW
,Randy,Right Winger,"Jun 2, 1987 ",37,"['Equatorial Guinea', 'Spain']",Spain,Las Palmas de Gran Canaria,"1,77",-,Striker,LW   AM
10.0,Cristo Martín,Right Winger,"Jun 18, 1987 ",37,['Spain'],Spain,Santa Cruz de Tenerife,"1,74",-,Striker,
,Hugo Fraile,Right Winger,"Mar 16, 1987 ",37,['Spain'],Spain,Madrid,"1,70",-,Striker,LW
,Carlos Carmona,Right Winger,"Jul 5, 1987 ",37,['Spain'],Spain,Palma de Mallorca,"1,78",-,Striker,LW
7.0,José Callejón,Right Winger,"Feb 11, 1987 ",37,['Spain'],Spain,Motril,"1,78",€800k,Striker,LW   CF
,Texeneri,Right Winger,"Feb 16, 1987 ",37,['Spain'],Spain,Santa Cruz de Tenerife,,-,Striker,
,Chicho,Right Winger,"Sep 7, 1987 ",36,['Spain'],Spain,Ferrol,"1,84",-,Striker,
,Genís Soldevila,Right Winger,"Mar 3, 1987 ",37,['Spain'],Spain,Balaguer,"1,70",-,Striker,LW   CF
,Iván Labrado,Right Winger,"Nov 2, 1987 ",36,['Spain'],Spain,Ávila,"1,84",-,Striker,LW   CF
,Josep Becerra,Right Winger,"Dec 9, 1987 ",36,['Spain'],Spain,Amposta,,-,Striker,
,Cristo Medina,Right Winger,"Jan 15, 1987 ",37,['Spain'],Spain,Pueblonuevo del Guadiana,"1,70",-,Striker,LW   CF
,Manuel Sosa-Perez,Right Winger,"Jun 22, 1987 ",37,['Spain'],Spain,Tarragona,"1,79",-,Striker,
,Pitu,Right Winger,"Feb 24, 1987 ",37,['Spain'],Spain,Barcelona,"1,73",-,Striker,RB   CM
,Pablo Acebal,Right Winger,"Mar 5, 1987 ",37,['Spain'],Spain,Gijón,"1,69",-,Striker,
,Juan Ramón Luis,Right Winger,"May 19, 1987 ",37,['Spain'],Spain,La Orotava,"1,85",-,Striker,
11.0,Kepa del Olmo,Right Winger,"Nov 11, 1987 ",36,['Spain'],Spain,Barakaldo,"1,68",-,Striker,LW
,Rubén Royo,Right Winger,"Sep 30, 1987 ",36,['Spain'],Spain,Vitoria-Gasteiz,"1,78",-,Striker,
,Antonio Montiel,Right Winger,"Feb 11, 1987 ",37,['Spain'],Spain,Carchelejo,"1,79",-,Striker,
,Markel Susaeta,Right Winger,"Dec 14, 1987 ",36,['Spain'],Spain,Eibar,"1,79",-,Striker,LW   AM
,Iriome González,Right Winger,"Jun 22, 1987 ",37,['Spain'],Spain,Icod de los Vinos,"1,85",-,Striker,LW
,Cristian del Moral,Right Winger,"Mar 3, 1987 ",37,['Spain'],Spain,Barcelona,"1,77",-,Striker,
,Dani Abalo,Right Winger,"Sep 29, 1987 ",36,['Spain'],Spain,Vilagarcía de Arousa,"1,77",-,Striker,LW   CF
,Toni Calvo,Right Winger,"Mar 28, 1987 ",37,['Spain'],Spain,Barcelona,"1,71",-,Striker,LW
,Rayco García,Right Winger,"Mar 23, 1987 ",37,['Spain'],Spain,Las Palmas de Gran Canarias,"1,73",-,Striker,LW   SS
14.0,Sergio Garban,Right Winger,"Jul 28, 1988 ",36,['Spain'],Spain,Salamanca,"1,78",€50k,Striker,LW
7.0,Armiche Ortega,Right Winger,"Jun 12, 1988 ",36,['Spain'],Spain,Las Palmas de Gran Canaria,"1,76",€25k,Striker,LW   SS
,Jorge Viela,Right Winger,"Dec 22, 1988 ",35,['Spain'],Spain,Mallén,,-,Striker,
7.0,Chiki,Right Winger,"Apr 17, 1988 ",36,['Spain'],Spain,Mazarrón,"1,83",-,Striker,
,Pedro Bravo,Right Winger,"Nov 23, 1988 ",35,['Spain'],Spain,Sant Boi de Llobregat,,-,Striker,
,Félix López,Right Winger,"May 2, 1988 ",36,['Spain'],Spain,Vera,"1,76",-,Striker,
,Rocha,Right Winger,"Feb 28, 1988 ",36,['Spain'],Spain,Santander,,-,Striker,
,Juan Cueva,Right Winger,"May 10, 1988 ",36,['Spain'],Spain,Gijón,,-,Striker,
,Matías Fernández,Right Winger,"May 8, 1988 ",36,['Spain'],Spain,Riaño,"1,70",-,Striker,
,Nacho Rosillo,Right Winger,"Feb 17, 1988 ",36,['Spain'],Spain,Barcelona,,-,Striker,LW
7.0,Cristian Fernández,Right Winger,"Dec 22, 1988 ",35,['Spain'],Spain,Guadalajara,"1,78",-,Striker,LW   SS
,Javi López,Right Winger,"Apr 20, 1988 ",36,['Spain'],Spain,Málaga,"1,78",-,Striker,
,Villatoro,Right Winger,"Sep 25, 1988 ",35,['Spain'],Spain,Ceuta,"1,72",-,Striker,
12.0,Juan Villar,Right Winger,"May 19, 1988 ",36,['Spain'],Spain,Aroche,"1,82",€50k,Striker,CF   LW
8.0,Jairo Fernández,Right Winger,"Jun 30, 1988 ",36,['Spain'],Spain,Mieres,,-,Striker,
,Aitor Garmendia,Right Winger,"Jan 9, 1988 ",36,['Spain'],Spain,Castro-Urdiales,"1,79",-,Striker,RB
,Víctor Aguinaco,Right Winger,"Nov 22, 1988 ",35,['Spain'],Spain,Badajoz,,-,Striker,
,Josu Egaña,Right Winger,"Sep 13, 1988 ",35,['Spain'],Spain,Tolosa,"1,82",-,Striker,
,Alberto Molina,Right Winger,"Apr 21, 1988 ",36,['Spain'],Spain,Barcelona,"1,80",-,Striker,
,Pituli,Right Winger,"May 4, 1988 ",36,['Spain'],Spain,Leganés,"1,76",-,Striker,LW
,Mario Villar,Right Winger,"Dec 14, 1988 ",35,['Spain'],Spain,Logroño,"1,78",-,Striker,LW   AM
,Jaime Hernández,Right Winger,"Jun 29, 1988 ",36,['Spain'],Spain,Palma de Mallorca,"1,77",-,Striker,RB
,Javi Álamo,Right Winger,"Aug 18, 1988 ",36,['Spain'],Spain,Gáldar,"1,90",-,Striker,RB
,Percha,Right Winger,"Dec 2, 1988 ",35,['Spain'],Spain,Ceuta,"1,73",-,Striker,
,Sergio Bravo,Right Winger,"Aug 22, 1988 ",36,['Spain'],Spain,Madrid,"1,76",-,Striker,
,José Antonio Sánchez,Right Winger,"Oct 29, 1988 ",35,['Spain'],Spain,Murcia,"1,84",-,Striker,
,Javi Martínez,Right Winger,"Jul 1, 1988 ",36,['Spain'],Spain,Sevilla,"1,70",-,Striker,
,Juan Carlos Zabala,Right Winger,"Nov 3, 1988 ",35,['Spain'],Spain,Arnedo,"1,76",-,Striker,
,Alberto López,Right Winger,"Mar 9, 1988 ",36,['Spain'],Spain,Palma de Mallorca,"1,80",-,Striker,
,Marcos Álvarez,Right Winger,"Jul 6, 1988 ",36,['Spain'],Spain,Ortigueira,"1,73",-,Striker,
,Joaquín Calderón,Right Winger,"Oct 10, 1988 ",35,['Spain'],Spain,Elche,"1,78",-,Striker,
,Aridai Cabrera,Right Winger,"Sep 26, 1988 ",35,['Spain'],Spain,Las Palmas de Gran Canaria,"1,68",-,Striker,CF   LW
,Pico,Right Winger,"Jul 13, 1988 ",36,['Spain'],Spain,Mula,"1,80",-,Striker,
,Ferrán Vila,Right Winger,"Aug 26, 1988 ",35,['Spain'],Spain,Sant Esteve de Palautordera,"1,74",-,Striker,
,Nacho Lafita,Right Winger,"Apr 23, 1988 ",36,['Spain'],Spain,Zaragoza,"1,81",-,Striker,LW
,Jokin Esparza,Right Winger,"Jun 15, 1988 ",36,['Spain'],Spain,Pamplona,"1,78",-,Striker,LW   RB
17.0,Josan,Right Winger,"Dec 3, 1989 ",34,['Spain'],Spain,Crevillente,"1,76",€700k,Striker,RB
11.0,Rubén Martínez,Right Winger,"Dec 8, 1989 ",34,['Spain'],Spain,Mahón,"1,67",€200k,Striker,LW   SS
10.0,Álvaro Rey,Right Winger,"Jul 11, 1989 ",35,['Spain'],Spain,Sevilla,"1,83",€100k,Striker,LW   AM
,David Añón,Right Winger,"Apr 3, 1989 ",35,['Spain'],Spain,A Coruña,"1,72",€100k,Striker,LW   CF
10.0,Dani Moreno,Right Winger,"Sep 13, 1989 ",34,['Spain'],Spain,Cintruénigo,,-,Striker,LW
,Daniel Hoyos,Right Winger,"Aug 15, 1989 ",35,['Spain'],Spain,Tarifa,"1,82",-,Striker,
,Kike Martín,Right Winger,"Jan 12, 1989 ",35,['Spain'],Spain,El Espinar de San Rafael,"1,68",-,Striker,
,Pablo Berros,Right Winger,"Apr 3, 1989 ",35,['Spain'],Spain,Pontevedra,,-,Striker,
,Francis Delgado,Right Winger,"Dec 2, 1989 ",34,['Spain'],Spain,Sevilla,"1,75",-,Striker,SS   LW
,Willy,Right Winger,"Sep 8, 1989 ",34,['Spain'],Spain,Algeciras,,-,Striker,LW
,Javilillo,Right Winger,"Jun 7, 1989 ",35,['Spain'],Spain,Málaga,"1,65",-,Striker,AM
,Carlitos,Right Winger,"Sep 15, 1989 ",34,['Spain'],Spain,Esquivias,"1,73",-,Striker,LW   SS
,Tubo,Right Winger,"May 23, 1989 ",35,['Spain'],Spain,Porriño,,-,Striker,LW   AM
,Aleix Vidal,Right Winger,"Aug 21, 1989 ",35,['Spain'],Spain,Valls,"1,77",€600k,Striker,LW   RB
,Canario,Right Winger,"Oct 25, 1989 ",34,['Spain'],Spain,Palencia,"1,75",€125k,Striker,LW   SS
,Asier Goti,Right Winger,"May 3, 1989 ",35,['Spain'],Spain,Bilbao,"1,76",€100k,Striker,LW
,Gato,Right Winger,"Feb 22, 1989 ",35,['Spain'],Spain,Loja,"1,68",€25k,Striker,LW
,Chencho,Right Winger,"May 28, 1989 ",35,['Spain'],Spain,Plasencia,"1,77",-,Striker,RB
,Joan de Lorenzo,Right Winger,"Jun 2, 1989 ",35,['Spain'],Spain,Madrid,,-,Striker,LW
,Juan Ceballo,Right Winger,"Jan 11, 1989 ",35,['Spain'],Spain,La Línea de la Concepción,"1,68",-,Striker,
9.0,Eder Abaurrea,Right Winger,"Aug 15, 1989 ",35,['Spain'],Spain,Pamplona,,-,Striker,LW   AM
,Iván Bazán,Right Winger,"Nov 30, 1989 ",34,['Spain'],Spain,La Algaba,,-,Striker,LW   AM
,Jony,Right Winger,"Jul 7, 1989 ",35,['Spain'],Spain,Villaviciosa,,-,Striker,
,David Querol,Right Winger,"Feb 25, 1989 ",35,['Spain'],Spain,Reus,"1,83",-,Striker,CF
,Óscar Martínez,Right Winger,"Oct 2, 1989 ",34,['Spain'],Spain,A Coruña,"1,79",-,Striker,
,Ramón Rey,Right Winger,"Oct 30, 1989 ",34,['Spain'],Spain,Rute,"1,77",-,Striker,RB
,David Llobet,Right Winger,"Aug 29, 1989 ",34,['Spain'],Spain,Cambrils,"1,68",-,Striker,LW   AM
,Luisito,Right Winger,"Nov 9, 1989 ",34,['Spain'],Spain,Palma,"1,79",-,Striker,
,Roberto Sánchez,Right Winger,"Oct 1, 1989 ",34,['Spain'],Spain,Alcalá de Henares,"1,80",-,Striker,
,Jon Patiño,Right Winger,"May 13, 1989 ",35,['Spain'],Spain,Barakaldo,"1,67",-,Striker,AM
,Xisco Hernández,Right Winger,"Jul 31, 1989 ",35,['Spain'],Spain,Palma de Mallorca,"1,77",-,Striker,LW   AM
,Chiqui,Right Winger,"May 15, 1989 ",35,['Spain'],Spain,Adamuz,,-,Striker,
,Javi Otero,Right Winger,"Mar 19, 1989 ",35,['Spain'],Spain,Sanxenxo,"1,75",-,Striker,RB
,Jorge Yepes,Right Winger,"Feb 25, 1989 ",35,['Spain'],Spain,Córdoba,"1,77",-,Striker,SS   LW
,Aarón Ñíguez,Right Winger,"Apr 26, 1989 ",35,['Spain'],Spain,Elche,"1,70",-,Striker,LW   AM
,Carlos Martínez,Right Winger,"Feb 12, 1989 ",35,['Spain'],Spain,Córdoba,"1,71",-,Striker,LW
8.0,Domingo Ferrer,Right Winger,"Apr 10, 1989 ",35,['Spain'],Spain,Málaga,"1,68",-,Striker,LW
,Pedro Vázquez,Right Winger,"Feb 19, 1989 ",35,['Spain'],Spain,Vigo,"1,71",-,Striker,
,Luisma,Right Winger,"Oct 4, 1989 ",34,['Spain'],Spain,Jerez de la Frontera,,-,Striker,LW   CF
,Jon Ander Bayarri,Right Winger,"Mar 28, 1989 ",35,['Spain'],Spain,Bilbao,,-,Striker,
,Pedrito,Right Winger,"Apr 28, 1989 ",35,['Spain'],Spain,Canet de Mar,"1,71",-,Striker,
,Julen Goñi,Right Winger,"Sep 17, 1989 ",34,['Spain'],Spain,Pamplona,"1,77",-,Striker,LW
,Olcina,Right Winger,"Feb 25, 1989 ",35,['Spain'],Spain,Albaida,"1,80",-,Striker,LW   SS
,Carlos Martínez,Right Winger,"Mar 29, 1989 ",35,['Spain'],Spain,Cádiz,"1,75",-,Striker,SS   LW
,Francisco Portillo,Right Winger,"Jun 13, 1990 ",34,['Spain'],Spain,Málaga,"1,69",€700k,Striker,AM   LW
7.0,Miguel Cifuentes,Right Winger,"Oct 5, 1990 ",33,['Spain'],Spain,Zújar,"1,73",€300k,Striker,RB   RM
,Pep Caballé,Right Winger,"Jun 7, 1990 ",34,['Spain'],Spain,Ripoll,"1,74",€100k,Striker,SS
7.0,Chirri Monje,Right Winger,"Jun 6, 1990 ",34,['Spain'],Spain,Mérida,"1,67",€100k,Striker,
,Omar Álvarez,Right Winger,"Aug 29, 1990 ",33,['Spain'],Spain,Oviedo,"1,65",€25k,Striker,CM   AM
,Rubén Ubach,Right Winger,"Jul 8, 1990 ",34,['Spain'],Spain,Moncada,"1,74",-,Striker,
,Aleix Feixas,Right Winger,"Jul 30, 1990 ",34,['Spain'],Spain,Girona,,-,Striker,
,Manolo,Right Winger,"Jun 9, 1990 ",34,['Spain'],Spain,Lupión,"1,75",-,Striker,
17.0,Chema Díaz,Right Winger,"Jul 14, 1990 ",34,['Spain'],Spain,Murcia,"1,81",-,Striker,
,Dani Suárez,Right Winger,"Apr 16, 1990 ",34,['Spain'],Spain,Logroño,"1,70",-,Striker,
,Javi Cabezas,Right Winger,"Feb 28, 1990 ",34,['Spain'],Spain,Córdoba,"1,76",-,Striker,LW
,Carlos Pifarré,Right Winger,"Apr 5, 1990 ",34,['Spain'],Spain,La Vall D´Uixó,"1,73",-,Striker,
,Juanma Torres,Right Winger,"Feb 23, 1990 ",34,['Spain'],Spain,Madrid,"1,79",-,Striker,CF
17.0,Edgar Méndez,Right Winger,"Jan 2, 1990 ",34,['Spain'],Spain,Arafo,"1,87",€500k,Striker,LW
,Adrián Armental,Right Winger,"Jul 24, 1990 ",34,['Spain'],Spain,Ribeira (A Coruña),"1,77",€150k,Striker,
,Jandrín Blanco,Right Winger,"Aug 19, 1990 ",34,['Spain'],Spain,Oviedo,"1,70",€100k,Striker,LW
21.0,Abraham Pozo,Right Winger,"Aug 7, 1990 ",34,['Spain'],Spain,Pueblonuevo del Guadiana,"1,76",€50k,Striker,LW   SS
19.0,Israel Peláez,Right Winger,"Jan 24, 1990 ",34,['Spain'],Spain,Granada,,-,Striker,
,Chiqui,Right Winger,"Jul 12, 1990 ",34,['Spain'],Spain,Porcuna,,-,Striker,
,Alberto Caravaca,Right Winger,"Mar 23, 1990 ",34,['Spain'],Spain,Medina-Sidonia,"1,70",-,Striker,LW
11.0,Tobías Plá,Right Winger,"Jul 7, 1990 ",34,['Spain'],Spain,Valencia,"1,80",-,Striker,
,Héctor Faura,Right Winger,"Oct 2, 1990 ",33,['Spain'],Spain,Albacete,"1,75",-,Striker,LW   AM
,Miguel Valiente,Right Winger,"Nov 24, 1990 ",33,['Spain'],Spain,Cádiz,,-,Striker,
,Gonzalo,Right Winger,"Dec 14, 1990 ",33,['Spain'],Spain,Villablanca,"1,74",-,Striker,
,Quique Lobato,Right Winger,"Apr 28, 1990 ",34,['Spain'],Spain,Jerez de la Frontera,"1,72",-,Striker,
,Samu García,Right Winger,"Jul 13, 1990 ",34,['Spain'],Spain,Málaga,"1,77",-,Striker,CF   SS
,Edu Font,Right Winger,"Feb 20, 1990 ",34,['Spain'],Spain,Madrid,"1,78",-,Striker,
,Iván Miñes,Right Winger,"Jun 5, 1990 ",34,['Spain'],Spain,Tudela,"1,68",-,Striker,LW   AM
,Toni Dovale,Right Winger,"Apr 4, 1990 ",34,['Spain'],Spain,A Coruña,"1,77",-,Striker,AM   LW
,Jaime Romero,Right Winger,"Jul 31, 1990 ",34,['Spain'],Spain,Albacete,"1,77",-,Striker,LW   AM
