Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions
,Agustin Costamagna,Right Winger,"Jan 16, 1998 ",26,['Argentina'],Argentina,Sunchales (SFE),"1,76",-,
,Rodrigo Brandán,Right Winger,"Jun 23, 1998 ",25,['Argentina'],Argentina,Buenos Aires,"1,75",-,LW
,Facundo Pérez,Right Winger,"Jun 26, 1998 ",25,['Argentina'],Argentina,Santiago del Estero,"1,75",-,
12.0,Ulises Sánchez,Right Winger,"Jun 26, 1998 ",25,['Argentina'],Argentina,Rio Segundo,"1,69",€5.00m,LW   LM
,Tomás Fernández,Right Winger,"Aug 8, 1998 ",25,['Argentina'],Argentina,Junín,"1,76",€900k,LW   AM
7.0,Mariano Peralta,Right Winger,"Feb 20, 1998 ",26,['Argentina'],Argentina,Adrogué,"1,80",€400k,CF   RM
,Nicolás Laméndola,Right Winger,"Dec 12, 1998 ",25,['Argentina'],Argentina,San Miguel (Tucumán),"1,78",€300k,RM   LW
,Gustavo Rigazzi,Right Winger,"Feb 26, 1998 ",26,['Argentina'],Argentina,Mendoza,"1,80",€125k,CF   LW
,Gastón Novero,Right Winger,"Jul 6, 1998 ",25,['Argentina'],Argentina,,"1,68",€50k,LW
,Jonathan González,Right Winger,"Aug 16, 1998 ",25,['Argentina'],Argentina,,"1,72",€25k,AM
,Ciro Campuzano,Right Winger,"Jan 7, 1998 ",26,['Argentina'],Argentina,Florencia Varela,"1,78",€10k,LW   RM
22.0,Diego Casoppero,Right Winger,"Nov 27, 1998 ",25,"['Argentina', 'Italy']",Argentina,,"1,87",-,
,Agustín Restovich,Right Winger,"Jun 5, 1998 ",25,['Argentina'],Argentina,Mar del Plata,"1,74",-,LW
,Juan Da Rosa,Right Winger,"Jan 11, 1998 ",26,['Argentina'],Argentina,Avellaneda,"1,74",-,
,Luciano Arcuri,Right Winger,"Oct 12, 1998 ",25,['Argentina'],Argentina,Capital Federal (Buenos Aires),"1,74",-,RM
7.0,Ian Puleio,Right Winger,"Jul 19, 1998 ",25,['Argentina'],Argentina,Morón,"1,77",-,RM
,Enzo Coacci,Right Winger,"Aug 9, 1998 ",25,['Argentina'],Argentina,Bahía Blanca,"1,69",-,LW
,Iván Bolaño,Right Winger,"May 15, 1998 ",25,['Argentina'],Argentina,José Carlos Paz,"1,71",-,
,Juan Ignacio Martínez,Right Winger,"Jan 1, 1998 ",26,['Argentina'],Argentina,San Miguel de Tucumán,,-,LW
,Rodrigo Cerdán,Right Winger,"Nov 8, 1998 ",25,['Argentina'],Argentina,,"1,79",-,RM   LW
,Tomás Nicolás Sereda,Right Winger,"Apr 13, 1998 ",25,"['Ukraine', 'Argentina']",Argentina,Buenos Aires,"1,74",-,
,Luciano Spataro,Right Winger,"Jun 20, 1998 ",25,['Argentina'],Argentina,Buenos Aires,"1,75",-,LW   AM
18.0,Lucas Calderón,Right Winger,"Jun 30, 1998 ",25,['Argentina'],Argentina,La Plata,"1,75",-,LW
,Kevin Correa,Right Winger,"Jan 15, 1998 ",26,"['Argentina', 'Italy']",Argentina,San Miguel de Tucumán,"1,76",-,LW   SS
,Julián Duarte,Right Winger,"Aug 6, 1998 ",25,['Argentina'],Argentina,Buenos Aires,"1,80",-,AM
,Fabricio Conci,Right Winger,"May 1, 1998 ",25,"['Argentina', 'Italy']",Argentina,Cordoba,"1,80",-,LW
,Franco López,Right Winger,"Apr 1, 1998 ",25,['Argentina'],Argentina,Isidro Casanova,"1,70",-,LW   SS
9.0,Tadeo Allende,Right Winger,"Feb 20, 1999 ",25,"['Argentina', 'Italy']",Argentina,Mina Clavero,"1,83",€4.50m,CF   LW
21.0,Lucas Brochero,Right Winger,"Jan 23, 1999 ",25,['Argentina'],Argentina,Villa Santa Rosa,"1,72",€600k,LW
9.0,Mateo Bajamich,Right Winger,"Aug 3, 1999 ",24,"['Argentina', 'Croatia']",Argentina,Morrison,"1,78",€500k,CF
,Franco Torres,Right Winger,"May 25, 1999 ",24,['Argentina'],Argentina,San Luis del Palmar,"1,74",€275k,
,Natanael Guzmán,Right Winger,"Aug 11, 1999 ",24,['Argentina'],Argentina,Villa Nueva,"1,71",€200k,LW
10.0,Francisco Politino,Right Winger,"May 11, 1999 ",24,"['Argentina', 'Italy']",Argentina,Mendoza,,€150k,RM
32.0,Gonzalo Torres,Right Winger,"Dec 24, 1999 ",24,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,77",€150k,LW
,Nicolás González,Right Winger,"Feb 24, 1999 ",25,"['Argentina', 'Bolivia']",Argentina,Embarcación,"1,70",€75k,LW
,Ignacio Sabatini,Right Winger,"Jun 21, 1999 ",24,"['Argentina', 'Italy']",Argentina,Maipú,"1,78",€10k,SS
,Julián Garbino,Right Winger,"Jul 8, 1999 ",24,['Argentina'],Argentina,Córdoba,,-,LW
13.0,Lucas Romero,Right Winger,"Jan 7, 1999 ",25,['Argentina'],Argentina,,"1,72",-,LW   RM
,Rodrigo Vélez,Right Winger,"Dec 9, 1999 ",24,['Argentina'],Argentina,,"1,65",-,
27.0,Francisco Estanga,Right Winger,"May 20, 1999 ",24,['Argentina'],Argentina,La Plata,"1,81",-,LW
7.0,Santiago González,Right Winger,"Jul 25, 1999 ",24,['Argentina'],Argentina,San Martín,"1,70",€900k,
40.0,Justo Giani,Right Winger,"Apr 7, 1999 ",24,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,80",€600k,AM   LW
,Manuel Hidalgo,Right Winger,"May 3, 1999 ",24,"['Argentina', 'Italy']",Argentina,Olivos,"1,74",€325k,AM
32.0,Iván Federico Müller,Right Winger,"Aug 31, 1999 ",24,['Argentina'],Argentina,,"1,85",€200k,LW   SS
8.0,Juan Agüero,Right Winger,"May 27, 1999 ",24,"['Argentina', 'Spain']",Argentina,Mendoza,"1,75",€200k,LW
20.0,Agustín Morales,Right Winger,"Feb 14, 1999 ",25,['Argentina'],Argentina,Jesús María,"1,70",€150k,
,Valentin Sabella,Right Winger,"Jul 5, 1999 ",24,"['Argentina', 'United States']",Argentina,Buenos Aires,"1,68",€100k,LW   AM
,Agustín Araujo,Right Winger,"Jun 7, 1999 ",24,['Argentina'],Argentina,Reconquista,"1,63",€10k,LW
,Juan Carlos Álbarez,Right Winger,"Jan 25, 1999 ",25,['Argentina'],Argentina,,,-,
,Brian Conberse,Right Winger,"Mar 5, 1999 ",25,['Argentina'],Argentina,Lanús (Bs.As),"1,80",-,LW   CF
,Valentín Fernández,Right Winger,"Dec 7, 1999 ",24,['Argentina'],Argentina,San Cayetano,,-,SS   CF
,Lucas Catramado,Right Winger,"Jan 1, 1999 ",25,['Argentina'],Argentina,,"1,78",-,
,Franco Aguirre,Right Winger,"Oct 21, 1999 ",24,"['Argentina', 'Italy']",Argentina,San Martín,"1,78",-,
,Cristian Carrizo,Right Winger,"Jul 5, 1999 ",24,['Argentina'],Argentina,Buenos Aires,"1,75",-,LW
,Axel Forner,Right Winger,"Jun 3, 1999 ",24,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,81",-,LW
,Tomás Cardozo,Right Winger,"Sep 23, 1999 ",24,['Argentina'],Argentina,Posadas,"1,72",-,LW   RM
,Alan Espeche,Right Winger,"Sep 4, 1999 ",24,['Argentina'],Argentina,,"1,68",-,AM
,Lucas Lezcano,Right Winger,"Jul 9, 1999 ",24,['Argentina'],Argentina,Villa Ballester,"1,78",-,LW
32.0,Benjamín Rollheiser,Right Winger,"Mar 24, 2000 ",23,['Argentina'],Argentina,Coronel Suárez,"1,72",€10.00m,AM   CF
39.0,Imanol Machuca,Right Winger,"Jan 15, 2000 ",24,['Argentina'],Argentina,Roldán,"1,70",€2.50m,LW   AM
20.0,Ignacio Schor,Right Winger,"Aug 4, 2000 ",23,['Argentina'],Argentina,Buenos Aires,"1,83",€1.20m,LW
14.0,Braian Galván,Right Winger,"Oct 6, 2000 ",23,"['Argentina', 'United States']",Argentina,San Miguel de Tucumán,"1,66",€1.20m,RM   LM
27.0,Tomás Verón,Right Winger,"Sep 3, 2000 ",23,"['Argentina', 'Italy']",Argentina,Quilmes,"1,73",€750k,LW   SS
,Ayrton Portillo,Right Winger,"Aug 18, 2000 ",23,['Argentina'],Argentina,Esperanza,"1,82",€300k,RM   CM
,Rodrigo González,Right Winger,"Jul 18, 2000 ",23,['Argentina'],Argentina,Buenos Aires,"1,68",€100k,
,Luciano Villalva,Right Winger,"Sep 16, 2000 ",23,['Argentina'],Argentina,Buenos Aires,"1,75",-,
,Valentino De Morra,Right Winger,"Nov 29, 2000 ",23,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,75",-,LW   AM
,Juan Cruz Travaglini,Right Winger,"Dec 2, 2000 ",23,"['Argentina', 'Italy']",Argentina,,"1,72",-,LW
,Ricardo García,Right Winger,"Jul 26, 2000 ",23,['Argentina'],Argentina,,"1,68",-,
,Juan Villagra,Right Winger,"Jan 3, 2000 ",24,['Argentina'],Argentina,Santa Fe,"1,75",-,CF
23.0,Luca Orellano,Right Winger,"Mar 22, 2000 ",24,['Argentina'],Argentina,Álvarez,"1,70",€4.50m,LW   AM
18.0,Agustín Urzi,Right Winger,"May 4, 2000 ",23,"['Argentina', 'Italy']",Argentina,Lomas de Zamora,"1,70",€2.00m,RM   LW
,Lautaro Guzmán,Right Winger,"Jan 18, 2000 ",24,['Argentina'],Argentina,Villa María,"1,73",€1.20m,LW   AM
11.0,Juan Cruz,Right Winger,"Apr 25, 2000 ",23,"['Spain', 'Argentina']",Argentina,Quilmes,"1,80",€1.00m,LW   AM
17.0,Sebastián Ramírez,Right Winger,"Sep 4, 2000 ",23,['Argentina'],Argentina,San Pedro (Paraná),"1,75",€375k,
19.0,Facundo Russo,Right Winger,"Jul 20, 2000 ",23,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,74",€250k,LW
17.0,Valentín Álvarez,Right Winger,"May 26, 2000 ",23,"['Argentina', 'Italy']",Argentina,San Francisco,,€10k,LW   CF
,Valentino Bruggesser,Right Winger,"Nov 27, 2000 ",23,['Argentina'],Argentina,Tandil,"1,7",-,LW   CF
,Lucas Dilelio,Right Winger,"Oct 4, 2000 ",23,['Argentina'],Argentina,,"1,75",-,
,Adrian Campos,Right Winger,"Apr 25, 2000 ",23,['Argentina'],Argentina,Villa Bosch,"1,61",-,LW
,Lucas Cajes,Right Winger,"Apr 26, 2000 ",23,['Argentina'],Argentina,,"1,76",-,SS   LW
36.0,Pablo Solari,Right Winger,"Mar 22, 2001 ",23,['Argentina'],Argentina,Arizona,"1,78",€8.00m,RM   LW
17.0,Juan Bisanz,Right Winger,"Aug 28, 2001 ",22,['Argentina'],Argentina,Buenos Aires,"1,76",€3.00m,LW   RM
32.0,Tiago Palacios,Right Winger,"Mar 28, 2001 ",22,"['Uruguay', 'Argentina']",Argentina,Buenos Aires,"1,67",€1.50m,AM   LW
44.0,Francisco González,Right Winger,"Apr 6, 2001 ",22,['Argentina'],Argentina,Ordóñez,"1,70",€1.00m,LW
29.0,Daniel Juárez,Right Winger,"Jul 30, 2001 ",22,['Argentina'],Argentina,San Salvador de Jujuy,"1,80",€400k,CF
17.0,Luciano Cingolani,Right Winger,"Apr 6, 2001 ",22,"['Argentina', 'Italy']",Argentina,Rosario,"1,72",€75k,LW
,Franco Vedoya,Right Winger,"Apr 8, 2001 ",22,['Argentina'],Argentina,Lanús,"1,70",€50k,
17.0,Patricio Goglino,Right Winger,"Feb 6, 2001 ",23,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,73",€50k,LW   SS
28.0,Matías Perelló,Right Winger,"Nov 17, 2001 ",22,['Argentina'],Argentina,Puerto San Martin,"1,70",€25k,CF   LW
,Facundo Taborda,Right Winger,"Jan 16, 2001 ",23,['Argentina'],Argentina,Santa Fe,"1,72",€25k,AM   RM
,Jerónimo Porto,Right Winger,"Apr 3, 2001 ",22,['Argentina'],Argentina,Buenos Aires,"1,65",€10k,
,Uriel Galera,Right Winger,"Jul 29, 2001 ",22,['Argentina'],Argentina,Paraná,,-,LW
,Juan Ignacio Goyeneche,Right Winger,"Jan 31, 2001 ",23,['Argentina'],Argentina,Buenos Aires,"1,70",-,LW   CF
10.0,Pedro de la Vega,Right Winger,"Feb 7, 2001 ",23,"['Argentina', 'Italy']",Argentina,Olavarría,"1,77",€6.50m,LW
50.0,Santiago Pierotti,Right Winger,"Apr 3, 2001 ",22,"['Argentina', 'Italy']",Argentina,Pilar,"1,89",€2.50m,CF   AM
43.0,Maximiliano Zalazar,Right Winger,"Mar 8, 2001 ",23,['Argentina'],Argentina,Ezeiza,"1,75",€1.00m,LW
18.0,Thiago Nuss,Right Winger,"Feb 2, 2001 ",23,['Argentina'],Argentina,Cañuelas,"1,72",€500k,CF   SS
32.0,Matías Sosa,Right Winger,"Aug 18, 2001 ",22,['Argentina'],Argentina,Burzaco,"1,79",€100k,LW
,Lautaro Fedele,Right Winger,"Jul 14, 2001 ",22,['Argentina'],Argentina,Hudson,"1,67",€50k,AM   CF
26.0,Leandro Espejo,Right Winger,"Sep 11, 2001 ",22,['Argentina'],Argentina,"Chimbas,San Juan","1,72",€50k,AM
,Iván Santa Cruz,Right Winger,"Sep 29, 2001 ",22,['Argentina'],Argentina,,"1,82",€25k,
41.0,Facundo Altamira,Right Winger,"Aug 3, 2001 ",22,['Argentina'],Argentina,San Martín,"1,85",€25k,LW
,Renzo Conechny,Right Winger,"Mar 3, 2001 ",23,"['Argentina', 'Poland']",Argentina,Comodoro Rivadavia,"1,80",€10k,
,Jeremías Ramírez,Right Winger,"Apr 17, 2001 ",22,['Argentina'],Argentina,San Nicolás de los Arroyos,"1,75",-,
21.0,Santiago Moracci,Right Winger,"Mar 20, 2001 ",23,['Argentina'],Argentina,Cañada de Gómez (Santa Fe),"1,76",-,LW
,Lucio Almada,Right Winger,"May 11, 2001 ",22,['Argentina'],Argentina,,"1,73",-,
,Leonardo Delgado,Right Winger,"Mar 17, 2001 ",23,['Argentina'],Argentina,,"1,76",-,
,Santiago Mendoza,Right Winger,"Feb 16, 2001 ",23,['Argentina'],Argentina,Santiago Del Estero,"1,81",-,LW   SS
,Leonardo González,Right Winger,"Apr 3, 2001 ",22,['Argentina'],Argentina,,"1,70",-,
,Rodrigo Gómez,Right Winger,"Sep 29, 2001 ",22,['Argentina'],Argentina,,"1,76",-,
,Leandro Cerda,Right Winger,"Sep 26, 2001 ",22,['Argentina'],Argentina,,"1,78",-,
,Santiago Jara,Right Winger,"Jun 9, 2001 ",22,['Argentina'],Argentina,,"1,81",-,LW   CF
,Joaquin Gimenez,Right Winger,"Aug 13, 2001 ",22,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,84",-,SS   LW
11.0,Franco Almara,Right Winger,"Apr 29, 2001 ",22,['Argentina'],Argentina,Buenos Aires,"1,70",-,LW
14.0,Luca Langoni,Right Winger,"Feb 9, 2002 ",22,['Argentina'],Argentina,Laferrere,"1,73",€4.80m,LW   SS
23.0,Rodrigo Atencio,Right Winger,"Jun 30, 2002 ",21,['Argentina'],Argentina,Rosario,"1,75",€500k,
,Jonathan Berón,Right Winger,"Jun 9, 2002 ",21,['Argentina'],Argentina,San Nicolás,"1,73",€150k,CF   LW
,Federico Versaci,Right Winger,"Feb 16, 2002 ",22,"['Argentina', 'Italy']",Argentina,Buenos Aires,"1,70",€50k,LW
11.0,Franco Bustos,Right Winger,"Apr 17, 2002 ",21,"['Argentina', 'Croatia']",Argentina,"Rosario, Santa Fe","1,74",€25k,LW   SS
26.0,Valen Jaichenko,Right Winger,"Apr 14, 2002 ",21,"['Argentina', 'Spain']",Argentina,Buenos Aires,,€25k,CM   AM
,Axel Guerra,Right Winger,"Jan 16, 2002 ",22,['Argentina'],Argentina,El Palomar,"1,80",€10k,LW   AM
,Joel González,Right Winger,"Aug 13, 2002 ",21,['Argentina'],Argentina,Buenos Aires,"1,83",-,
,Braian Aita,Right Winger,"Mar 12, 2002 ",22,['Argentina'],Argentina,Pergamino,"1,72",-,
,Gonzalo González,Right Winger,"Mar 5, 2002 ",22,['Argentina'],Argentina,Resistencia,"1,73",-,RM
,Nazareno Vitali,Right Winger,"Nov 15, 2002 ",21,['Argentina'],Argentina,,"1,70",-,
9.0,Manuel Panaro,Right Winger,"Dec 28, 2002 ",21,['Argentina'],Argentina,Bolivar,"1,81",-,CF
,Yoel Juárez,Right Winger,"Mar 20, 2002 ",22,['Argentina'],Argentina,Mar del Plata,"1,81",-,LW
11.0,Franco Alfonso,Right Winger,"May 4, 2002 ",21,['Argentina'],Argentina,Haedo,"1,65",€1.70m,
32.0,Mario Sanabria,Right Winger,"Jul 25, 2002 ",21,['Argentina'],Argentina,,,€275k,
,Franco Benítez,Right Winger,"Mar 18, 2002 ",22,['Argentina'],Argentina,José C. Paz,"1,75",€50k,LW   AM
,Carlos Airala,Right Winger,"Aug 25, 2002 ",21,['Argentina'],Argentina,Buenos Aires,"1,73",€50k,LW   AM
43.0,Fabrizio Sartori,Right Winger,"Jul 15, 2002 ",21,['Argentina'],Argentina,Rio Gallegos,"1,78",€25k,
,Gastón Viera,Right Winger,"Sep 3, 2002 ",21,['Argentina'],Argentina,Morón,"1,70",€10k,LW   SS
,Gianluca Francone,Right Winger,"Apr 10, 2002 ",21,"['Argentina', 'Spain']",Argentina,Buenos Aires,"1,76",-,
,Facundo Ochoa,Right Winger,"Apr 13, 2002 ",21,['Argentina'],Argentina,,,-,
,Jeremías Bertacín,Right Winger,"Mar 4, 2002 ",22,['Argentina'],Argentina,Córdoba,"1,74",-,RM   CM
,Catriel Weyreuter,Right Winger,"Oct 8, 2002 ",21,['Argentina'],Argentina,,"1,85",-,LW
,Lautaro Villanueva,Right Winger,"Jan 9, 2002 ",22,['Argentina'],Argentina,Monte Grande,"1,79",-,CF
20.0,Fede Fernández,Right Winger,"Sep 15, 2002 ",21,"['Argentina', 'Spain']",Argentina,,"1,71",-,LW
18.0,Matías Soulé,Right Winger,"Apr 15, 2003 ",20,"['Argentina', 'Italy']",Argentina,Mar del Plata,"1,82",€25.00m,AM   SS
26.0,José Herrera,Right Winger,"Apr 16, 2003 ",20,['Argentina'],Argentina,Tucumán,"1,72",€200k,LW
41.0,Ramiro Degregorio,Right Winger,"Feb 6, 2003 ",21,['Argentina'],Argentina,Avellaneda,"1,69",€50k,CF
,Rodrigo Pittavino,Right Winger,"Apr 7, 2003 ",20,"['Argentina', 'Italy']",Argentina,Devoto,"1,65",€25k,LW
,Juan Ignacio Capano,Right Winger,"Oct 22, 2003 ",20,['Argentina'],Argentina,Quilmes,"1,86",€10k,RM   LW
40.0,Alexander Bundgaard,Right Winger,"Feb 3, 2003 ",21,['Argentina'],Argentina,Buenos Aires,"1,71",-,RW
,Facundo Pimienta,Right Winger,"Jul 17, 2003 ",20,['Argentina'],Argentina,Buenos Aires,"1,63",-,LW
,Darío Sarmiento,Right Winger,"Mar 29, 2003 ",20,['Argentina'],Argentina,Florencio Varela,"1,70",€1.00m,AM   LW
,Tomi Montefiori,Right Winger,"Feb 6, 2003 ",21,['Argentina'],Argentina,Merlo,"1,76",€50k,SS
9.0,Adriel Chan,Right Winger,"May 22, 2003 ",20,"['Hongkong', 'Argentina']",Argentina,"Ciudad Madero, Buenos Aires","1,78",€50k,CF   AM
41.0,Elián Sosa,Right Winger,"May 14, 2003 ",20,['Argentina'],Argentina,Buenos Aires,"1,80",€25k,AM
,Kevin Pavía,Right Winger,"Mar 6, 2003 ",21,['Argentina'],Argentina,Lincoln (Buenos Aires),"1,71",€10k,LW
,Agustín Díaz,Right Winger,"Jan 22, 2003 ",21,['Argentina'],Argentina,Florencio Varela,"1,62",-,LW   AM
,Iván Pomba,Right Winger,"Sep 4, 2003 ",20,"['Argentina', 'Italy']",Argentina,Cordoba,"1,68",-,AM   LW
11.0,Julián Fernández,Right Winger,"Jan 30, 2004 ",20,['Argentina'],Argentina,Buenos Aires,"1,83",€4.50m,LW
20.0,Nicolás Vallejo,Right Winger,"Jan 3, 2004 ",20,['Argentina'],Argentina,Sáenz Peña,"1,70",€1.30m,
,Diego Barrera,Right Winger,"Jun 28, 2004 ",19,['Argentina'],Argentina,"Río Tercero, Córdoba","1,71",€400k,LW
36.0,Alex Juárez,Right Winger,"Sep 17, 2004 ",19,['Argentina'],Argentina,Quilmes,"1,71",€25k,
,Luciano Riveros,Right Winger,"May 6, 2004 ",19,['Argentina'],Argentina,San Juan,"1,85",-,RM
,Alexis Araujo,Right Winger,"Apr 4, 2004 ",19,['Argentina'],Argentina,Presidente Derqui,"1,74",-,
11.0,Yael Ramallo,Right Winger,"Mar 26, 2004 ",19,['Argentina'],Argentina,Bombal,"1,71",-,
,Santino Basualdo,Right Winger,"Jun 15, 2004 ",19,['Argentina'],Argentina,,"1,80",-,
33.0,Juan Carlos Gauto,Right Winger,"Jun 2, 2004 ",19,['Argentina'],Argentina,Perito Moreno,"1,72",€3.50m,LW   SS
18.0,Pocho Román,Right Winger,"Feb 10, 2004 ",20,"['Italy', 'Argentina']",Argentina,Buenos Aires,,€500k,SS
,Matías Bergara,Right Winger,"Jan 14, 2004 ",20,['Argentina'],Argentina,"Lujan, Buenos Aires","1,75",€150k,AM   LW
,Iñaki Larthirigoyen,Right Winger,"Jan 14, 2004 ",20,['Argentina'],Argentina,Valentín Alsina,"1,75",€10k,LW   AM
35.0,Manuel Tucker,Right Winger,"Oct 31, 2004 ",19,['Argentina'],Argentina,Buenos Aires,"1,67",-,
25.0,Tomas Raposo,Right Winger,"Feb 26, 2004 ",20,"['Argentina', 'Italy']",Argentina,,"1,73",-,SS   AM
,Danilo Mullenbach,Right Winger,"Feb 13, 2004 ",20,['Argentina'],Argentina,,,-,
,Sergio Frutos,Right Winger,"Mar 1, 2004 ",20,['Argentina'],Argentina,Puerto General San Martin,"1,68",-,
38.0,Giovani Chiaverano,Right Winger,"May 21, 2005 ",18,['Argentina'],Argentina,Rosario,"1,73",€50k,LW   RM
20.0,Iker Zufiaurre,Right Winger,"Aug 7, 2005 ",18,['Argentina'],Argentina,"Adelia María, Cba",,-,CF   LW
,Benjamín Bosch,Right Winger,"Jun 15, 2005 ",18,['Argentina'],Argentina,Buenos Aires,"1,73",-,
,Luis Miguel Rodríguez,Second Striker,"Jan 1, 1985 ",39,['Argentina'],Argentina,San Miguel de Tucumán,"1,67",€150k,CF
,Piojo,Second Striker,"Jun 7, 1985 ",38,['Argentina'],Argentina,Puerto Iguazú,"1,84",-,CF
,Diego Caballero,Second Striker,"Sep 26, 1985 ",38,['Argentina'],Argentina,Eldorado,"1,74",-,AM
16.0,Danilo Rinaldi,Second Striker,"Apr 18, 1986 ",37,"['San Marino', 'Argentina']",Argentina,San Nicolás de los Arroyos,"1,70",€10k,LW   LM
,Ariel Cólzera,Second Striker,"Apr 15, 1986 ",37,['Argentina'],Argentina,Resistencia,"1,74",-,CF   AM
,Martín Bravo,Second Striker,"Sep 19, 1986 ",37,"['Argentina', 'Mexico']",Argentina,Santa Fé,"1,68",-,LW   CF
,Maxi Asís,Second Striker,"May 27, 1987 ",36,['Argentina'],Argentina,San Miguel de Tucumán,"1,69",-,CM
,Eber Soto,Second Striker,"Feb 27, 1988 ",36,['Argentina'],Argentina,,"1,68",-,
7.0,Miguel Alba,Second Striker,"Aug 14, 1988 ",35,"['Argentina', 'Italy']",Argentina,Mar del Plata,"1,85",-,LW   RW
,Agustin Barbano,Second Striker,N/A ,35,"['Argentina', 'Italy']",Argentina,Córdoba,"1,79",-,
,Juan Antonio,Second Striker,"Jan 5, 1988 ",36,"['Argentina', 'Italy']",Argentina,Trelew,"1,86",-,AM
10.0,Pablo Marisi,Second Striker,"Sep 27, 1989 ",34,['Argentina'],Argentina,Casilda,"1,74",-,CF   LW
,Alejandro Díaz,Second Striker,"May 27, 1989 ",34,"['Argentina', 'Guatemala']",Argentina,Rosario,"1,68",-,CF   LW
45.0,Fernando Forestieri,Second Striker,"Jan 15, 1990 ",34,"['Italy', 'Argentina']",Argentina,Rosario,"1,72",€700k,LW   CF
,Ignacio Echarri,Second Striker,"Aug 25, 1990 ",33,"['Argentina', 'Spain']",Argentina,Jesus María (CBA),"1,73",-,
,Leonardo Piris,Second Striker,"Apr 1, 1990 ",33,['Argentina'],Argentina,Posadas,"1,70",-,RW
10.0,Óscar Ortega,Second Striker,"May 3, 1990 ",33,['Argentina'],Argentina,Berabevú,"1,75",€200k,CF   RW
,Daniel Carrizo,Second Striker,"Jan 19, 1990 ",34,['Argentina'],Argentina,Catamarca,"1,69",-,LW   CM
,Matías Blanco,Second Striker,"Aug 6, 1991 ",32,['Argentina'],Argentina,La Matanza (BUE),"1,63",-,
,Diego Medina,Second Striker,"Feb 16, 1991 ",33,['Argentina'],Argentina,Boulogne,"1,75",-,
34.0,Daniel Villalva,Second Striker,"Jul 6, 1992 ",31,['Argentina'],Argentina,Caá Catí,"1,58",€100k,LW   RW
,Luciano Colombo,Second Striker,"Dec 1, 1992 ",31,['Argentina'],Argentina,San Ramón de la Nueva Orán,"1,70",-,AM
,Sergio Hipperdinger,Second Striker,"Jan 14, 1992 ",32,['Argentina'],Argentina,Libertador General San Martín,"1,78",-,AM   CF
,Cristian Ibarra,Second Striker,"Aug 22, 1992 ",31,['Argentina'],Argentina,San Miguel (TUC),"1,68",-,RW   LW
,Luciano Careaga,Second Striker,"Apr 16, 1992 ",31,['Argentina'],Argentina,Buenos Aires,"1,66",-,
21.0,Paulo Dybala,Second Striker,"Nov 15, 1993 ",30,"['Argentina', 'Italy']",Argentina,Laguna Larga,"1,77",€25.00m,CF   RW
,Nicolás Rizzo,Second Striker,"Jul 30, 1993 ",30,"['Argentina', 'Italy']",Argentina,Necochea,"1,77",€125k,LW   CF
,Matías Rosso,Second Striker,"Mar 12, 1993 ",31,['Argentina'],Argentina,Rosario,"1,63",-,AM
,Franco Coronel,Second Striker,"Jul 8, 1993 ",30,['Argentina'],Argentina,Villa Ramallo,"1,70",€225k,
,Tomas Onorio,Second Striker,"Aug 11, 1993 ",30,['Argentina'],Argentina,Bahía Blanca,"1,80",-,
20.0,Joaquín Correa,Second Striker,"Aug 13, 1994 ",29,"['Argentina', 'Italy']",Argentina,Juan Bautista Alberdi,"1,88",€8.00m,LW   CF
,Santiago Stecaldo,Second Striker,"Sep 24, 1994 ",29,['Argentina'],Argentina,Brinkmann,"1,80",-,
,Adrián Lugones,Second Striker,"Mar 23, 1994 ",30,['Argentina'],Argentina,,,-,
,Claudio Pombo,Second Striker,"Apr 28, 1994 ",29,['Argentina'],Argentina,Gualeguaychú,"1,71",€250k,LM
,Fernando Joao,Second Striker,"May 26, 1994 ",29,['Argentina'],Argentina,Buenos Aires,"1,62",-,RW   LW
10.0,Santiago Feuillassier,Second Striker,"Apr 29, 1994 ",29,"['Argentina', 'Spain']",Argentina,Mar del Plata,"1,68",-,CF   RW
,Axel Romero,Second Striker,"Jun 1, 1995 ",28,"['Argentina', 'Italy']",Argentina,San Fernando Del Valle de Catamarca,"1,75",€75k,LW   CF
