Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions
,Cyrille Lhuissier,Centre-Forward,"May 23, 1991 ",32,['France'],France,Champigny-sur-Marne,"1,80",-,LW
,Anthony Janeszko,Centre-Forward,"Feb 13, 1991 ",33,"['France', 'Poland']",France,Lens,"1,86",-,
,Slimane Sissoko,Centre-Forward,"Mar 20, 1991 ",32,"['France', 'Mali']",France,Créteil,"1,90",-,
,Thomas Poussevin,Centre-Forward,"May 6, 1991 ",32,['France'],France,Sainte-Foy-la-Grande,"1,71",-,AM
45.0,Yakup Zorlu,Centre-Forward,"Mar 26, 1991 ",32,"['Türkiye', 'France']",France,Orléans,"1,87",-,RW   LW
,David Steppé,Centre-Forward,"Jul 13, 1991 ",32,['France'],France,Lesquin,"1,77",-,
,Romain Thibault,Centre-Forward,"Jan 6, 1991 ",33,['France'],France,Nîmes,"1,89",-,
97.0,Karl Toko Ekambi,Centre-Forward,"Sep 14, 1992 ",31,"['Cameroon', 'France']",France,Paris,"1,82",€4.50m,LW   RW
12.0,Youssoufou Niakaté,Centre-Forward,"Dec 16, 1992 ",31,"['Mali', 'France']",France,Coulommiers,"1,78",€1.50m,RW
13.0,Stéphane Bahoken,Centre-Forward,"May 28, 1992 ",31,"['Cameroon', 'France']",France,Grasse,"1,85",€1.40m,LW   RW
9.0,Geoffray Durbant,Centre-Forward,"May 19, 1992 ",31,"['Guadeloupe', 'France']",France,Bondy,"1,83",€400k,
7.0,Rachid Alioui,Centre-Forward,"Jun 18, 1992 ",31,"['Morocco', 'France']",France,La Rochelle,"1,86",€175k,AM   LW
,Salif Cissé,Centre-Forward,"Jul 12, 1992 ",31,"['France', 'Mali']",France,Dreux,"1,87",€150k,
,Faissal El Bakhtaoui,Centre-Forward,"Nov 8, 1992 ",31,"['France', 'Morocco']",France,Saint-Tropez,"1,78",€100k,SS   LW
,Salim Maouchi,Centre-Forward,"Jun 24, 1992 ",31,['France'],France,Bourgoin-Jallieu,,-,
,Yves Owomat N'Zamba,Centre-Forward,"Jan 12, 1992 ",32,"['Congo', 'France']",France,Romorantin-Lanthenay,"1,86",-,CB
,Maxime Jaffrès,Centre-Forward,"Jan 30, 1992 ",32,['France'],France,Vannes,"1,83",-,
,Louis Ngalia,Centre-Forward,"Oct 23, 1992 ",31,['France'],France,Paris,"1,85",-,LW   RW
,Rémi Burnel,Centre-Forward,"Apr 24, 1992 ",31,['France'],France,Roubaix,"1,80",-,AM
,Neupocoussek Mendy,Centre-Forward,"Nov 27, 1992 ",31,"['France', 'Senegal']",France,Marseille,"1,80",-,LW   RW
9.0,Loïs Diony,Centre-Forward,"Dec 20, 1992 ",31,"['France', 'Martinique']",France,Mont-de-Marsan,"1,83",€2.00m,RW   LW
19.0,Jean-David Beauguel,Centre-Forward,"Mar 21, 1992 ",31,"['France', 'Chad']",France,Strasbourg,"1,96",€1.50m,
12.0,Nouha Dicko,Centre-Forward,"May 14, 1992 ",31,"['Mali', 'France']",France,Saint-Maurice (Val-de-Marne),"1,73",€600k,RW   SS
21.0,Armand Gnanduillet,Centre-Forward,"Feb 13, 1992 ",32,"[""Cote d'Ivoire"", 'France']",France,Angers,"1,93",€400k,
18.0,Jonathan Rivas,Centre-Forward,"Jan 25, 1992 ",32,"['France', 'Spain']",France,La Seyne-sur-Mer,"1,84",€150k,LW   RW
11.0,Jordan Gele,Centre-Forward,"Sep 16, 1992 ",31,"['France', 'DR Congo']",France,Houilles,"1,92",€100k,AM   LW
,Joffrey Gosselin,Centre-Forward,"Dec 13, 1992 ",31,['France'],France,Domfront,"1,86",-,
,David Gomes,Centre-Forward,"Apr 22, 1992 ",31,['France'],France,French Montreuil,"1,97",-,
,Saïd Ait Ouzdi,Centre-Forward,"Sep 6, 1992 ",31,"['France', 'Morocco']",France,Nice,"1,87",-,RW
,Balamine Savane,Centre-Forward,"Jan 15, 1992 ",32,"['France', 'Guinea']",France,Charenton-le-Pont,"1,80",-,RW   LW
,Stéphane Le Métayer,Centre-Forward,"Dec 9, 1992 ",31,"['France', 'Morocco']",France,Montreuil,"1,85",-,RW   LW
,Nabil Guedioura,Centre-Forward,"Oct 30, 1992 ",31,"['Algeria', 'France']",France,Eaubonne,"1,78",-,AM   RW
92.0,Stéphane Blanc,Centre-Forward,"Dec 30, 1992 ",31,"['France', 'Portugal']",France,Audincourt,"1,88",-,SS
,Ivan Tito Abie,Centre-Forward,"Sep 3, 1992","Sep 3, 1992","['France', ""Cote d'Ivoire""]",France,Gonesse,"1,68",-,RW   LW
,Adrien Chastan,Centre-Forward,"Feb 21, 1992 ",32,['France'],France,Clermont-Ferrand,"1,77",-,
,William Sea,Centre-Forward,"Mar 3, 1992 ",32,"['France', ""Cote d'Ivoire""]",France,Juvisy-sur-Orge,"1,76",-,
,Kevin Nadé,Centre-Forward,"May 21, 1992 ",31,"['France', ""Cote d'Ivoire""]",France,Paris,"1,86",-,
,Roy Odiaka,Centre-Forward,"Mar 22, 1992 ",31,"['France', 'Nigeria']",France,Couombes,"1,81",-,
,Chris N'Goyos,Centre-Forward,"Aug 18, 1992 ",31,"['Central African Republic', 'France']",France,Paris,"1,80",-,LW   RW
,Thomas Savino,Centre-Forward,"Sep 2, 1992 ",31,['France'],France,Marseille,"1,73",-,LW   RW
,David Marinkovic,Centre-Forward,"Feb 13, 1992 ",32,"['Serbia', 'France']",France,Blois,"1,85",-,RW
92.0,Simon Dia,Centre-Forward,"Jul 17, 1992 ",31,"['France', 'Senegal']",France,Saint-Quentin,"1,94",-,LW   RW
,Yannick Makota,Centre-Forward,"Jan 20, 1992 ",32,"['Cameroon', 'France']",France,Lyon,"1,82",-,SS   RW
,Alexis Honoré,Centre-Forward,"Oct 3, 1992 ",31,"['France', 'Martinique']",France,Neuilly-sur-Seine,"1,83",-,
,Jessim Mahaya,Centre-Forward,"Aug 4, 1992 ",31,"['Algeria', 'France']",France,Givors,"1,68",-,RW   LW
,Moktar Keita,Centre-Forward,"Aug 10, 1992 ",31,"['France', 'Guinea']",France,,"1,87",-,LW
,Eddy Arbia,Centre-Forward,"Apr 16, 1992 ",31,['France'],France,Saint-Martin d'Hères,,-,RW   LW
,David Fernandes,Centre-Forward,"Mar 25, 1992 ",31,"['France', 'Cape Verde']",France,Villeneuve-Saint-Georges,"1,85",-,
,Yacouba Cissé,Centre-Forward,"Nov 26, 1992 ",31,"['France', 'Senegal']",France,Lyon,"1,84",-,
,Dramane Koné,Centre-Forward,"Apr 11, 1992 ",31,"['France', 'Mali']",France,Colombes,"1,89",-,LW   RW
,Mamadou N'Doye,Centre-Forward,"Apr 30, 1992 ",31,"['Senegal', 'France']",France,Ambilly,"1,81",-,LW   RW
,Yannis Dogo,Centre-Forward,"Jul 27, 1992 ",31,"['France', ""Cote d'Ivoire""]",France,La Tronche,"1,80",-,RW   LW
,Hermann Kabasele,Centre-Forward,"Feb 5, 1992 ",32,"['France', 'DR Congo']",France,Dreux,"1,89",-,SS   LW
,Amadou Sow,Centre-Forward,"Jul 14, 1992 ",31,"['France', 'Senegal']",France,Mantes-la-Jolie,,-,
,Jordan Astier,Centre-Forward,"Apr 28, 1992 ",31,['France'],France,Antibes,"1,80",-,LW   RW
,Junior Joachim,Centre-Forward,"May 13, 1992 ",31,"['France', 'Guadeloupe']",France,Les Ulis,"1,79",-,
,Florian David,Centre-Forward,"Nov 16, 1992 ",31,"['Guadeloupe', 'France']",France,Champigny-sur-Marne,"1,80",-,LW   SS
,Benjamin Cottard,Centre-Forward,"Jun 28, 1992 ",31,['France'],France,Saint-Nazaire,"1,82",-,
,Roland Pacôme Ossouho,Centre-Forward,"Jan 15, 1992 ",32,"['France', ""Cote d'Ivoire""]",France,Paris,,-,
,Jonathan Nanizayamo,Centre-Forward,"Feb 21, 1992 ",32,"['France', 'DR Congo']",France,Tours,"1,94",-,
,Yven Moyo,Centre-Forward,"Mar 15, 1992 ",31,"['Congo', 'France']",France,Orléans,"1,86",-,LW   RW
,Ali Touncara,Centre-Forward,"Oct 31, 1992 ",31,"['France', 'Mali']",France,Marseille,"1,77",-,LW   RW
,Idriss Saadi,Centre-Forward,"Feb 8, 1992 ",32,"['Algeria', 'France']",France,Valence,"1,80",-,
,Terence Makengo,Centre-Forward,"Jun 22, 1992 ",31,"['France', 'DR Congo']",France,Boulogne-sur-Mer,"1,82",-,RW   LW
26.0,Clarck N'Sikulu,Centre-Forward,"Jul 10, 1992 ",31,"['DR Congo', 'France']",France,Lille,"1,80",-,RW   SS
,Jérémy Randaxhe,Centre-Forward,"Aug 30, 1992 ",31,['France'],France,Mulhouse,"1,73",-,LW
,Rémi Biancardini,Centre-Forward,"Aug 12, 1992 ",31,['France'],France,Saint-Martin-d'Hères,"1,84",-,SS
,Jean-Bryan Boukaka,Centre-Forward,"Mar 13, 1992 ",31,"['France', 'Congo']",France,Oullins,"1,80",-,LW   RW
,Sega Keïta,Centre-Forward,"Mar 3, 1992 ",32,"['France', 'Mali']",France,Orsay,"1,80",-,LW   RW
,Benjamin Jeannot,Centre-Forward,"Jan 22, 1992 ",32,['France'],France,Laxou,"1,83",-,
10.0,Farah Gomis,Centre-Forward,"Jul 15, 1992 ",31,"['Senegal', 'France']",France,La Seyne-sur-Mer,"1,87",-,
14.0,Alassane Plea,Centre-Forward,"Mar 10, 1993 ",30,"['France', 'Mali']",France,Lille,"1,81",€8.00m,LW   RW
,Billel Omrani,Centre-Forward,"Jun 2, 1993 ",30,"['Algeria', 'France']",France,Forbach,"1,88",€550k,LW   RW
29.0,Ugo Bonnet,Centre-Forward,"Sep 17, 1993 ",30,['France'],France,Montpellier,"1,80",€500k,
9.0,Alexandre Ramalingom,Centre-Forward,"Mar 17, 1993 ",30,"['Madagascar', 'France']",France,Pontoise,"1,77",€400k,
23.0,Alexy Bosetti,Centre-Forward,"Apr 23, 1993 ",30,"['France', 'Italy']",France,Nice,"1,72",€300k,SS   RW
9.0,Yaya Sanogo,Centre-Forward,"Jan 27, 1993 ",31,"['France', ""Cote d'Ivoire""]",France,Massy,"1,94",€250k,
,Kevin Mayi,Centre-Forward,"Jan 14, 1993 ",31,"['Gabon', 'France']",France,Lyon,"1,82",€75k,LW   RW
,Micka,Centre-Forward,"Jan 26, 1993 ",31,"['Portugal', 'France']",France,,"1,80",-,
,Ismaïl Arbouze,Centre-Forward,"Jun 27, 1993 ",30,['France'],France,Nancy,,-,AM
17.0,Louis Pahama,Centre-Forward,"Jul 24, 1993 ",30,"['France', 'DR Congo']",France,Nice,"1,80",-,RW   LW
,Sikou Konaté,Centre-Forward,N/A ,30,['France'],France,Paris,"1,86",-,SS   CM
19.0,Kévin Tabué,Centre-Forward,"Apr 7, 1993 ",30,"['France', 'Cameroon']",France,,"1,98",-,
,Sebastien Osei-Obengo,Centre-Forward,"Nov 1, 1993 ",30,"['France', 'Ghana']",France,,,-,LW   RW
10.0,Yohan Boli,Centre-Forward,"Nov 17, 1993 ",30,"[""Cote d'Ivoire"", 'France']",France,Arras,"1,81",€3.00m,
10.0,Fahd El Khoumisti,Centre-Forward,"Jun 1, 1993 ",30,"['France', 'Morocco']",France,Mamers,"1,80",€500k,
18.0,Yanis Merdji,Centre-Forward,"Oct 29, 1993 ",30,"['France', 'Algeria']",France,Roanne,"1,75",€400k,LW
,Joris Correa,Centre-Forward,"Dec 25, 1993 ",30,"['France', 'Senegal']",France,Drancy,"1,71",€300k,RW   LW
10.0,Adrian Dabasse,Centre-Forward,"Jul 27, 1993 ",30,['France'],France,Toulouse,"1,87",€250k,
28.0,Kevin Koubemba,Centre-Forward,"Mar 23, 1993 ",30,"['Congo', 'France']",France,Coulommiers,"1,92",€175k,RW   LW
,Jordan Ihou,Centre-Forward,"Aug 19, 1993 ",30,['France'],France,Lille,,-,LW   AM
,Daniel Elliot,Centre-Forward,"Feb 15, 1993 ",31,"['France', 'Nigeria']",France,Paris,,-,
,Yoann Fellrath,Centre-Forward,"Mar 4, 1993 ",31,['France'],France,Lyon,"1,85",-,AM
,Ronely Kingo,Centre-Forward,"Oct 19, 1993 ",30,"['France', 'DR Congo']",France,Paris,"1,91",-,LW   RW
,Fayçal El Meliani,Centre-Forward,"Jan 8, 1993 ",31,['France'],France,Mont-de-Marsan,,-,AM
3.0,Flavien Tamou,Centre-Forward,"Mar 17, 1993 ",30,"[""Cote d'Ivoire""]",France,Suresnes,,-,
,Maxime Hoppenot,Centre-Forward,"Apr 1, 1993 ",30,"['France', 'United States']",France,Paris,"1,84",-,
,Salim Camara,Centre-Forward,"Feb 13, 1993 ",31,"['France', 'Guinea']",France,Lyon,,-,AM
,François Massimi,Centre-Forward,"Oct 12, 1993 ",30,['France'],France,Bastia,"1,76",-,
,Abiola Badirou,Centre-Forward,"May 31, 1993 ",30,"['France', 'Benin']",France,Creil,"1,89",-,
9.0,Anthony Petrilli,Centre-Forward,"May 9, 1993 ",30,"['France', 'Italy']",France,Vitry-sur-Seine,"1,85",-,
,Cyril Durand,Centre-Forward,"Feb 23, 1993 ",31,['France'],France,Rennes,"1,72",-,
,Jean-Christophe Bahebeck,Centre-Forward,"May 1, 1993 ",30,"['France', 'Cameroon']",France,Saint-Denis,"1,82",-,LW   RW
,Mamadou Doucouré,Centre-Forward,"Mar 29, 1993 ",30,"['France', 'Mali']",France,Paris,"1,88",-,
,Anthony Koura,Centre-Forward,"May 6, 1993 ",30,"['Burkina Faso', 'France']",France,Le Mans,"1,73",-,LW   RW
,Willem Pierre-Charles,Centre-Forward,"Nov 26, 1993 ",30,"['France', 'Martinique']",France,Levallois-Perret,"1,85",-,
,Wallis Debourou,Centre-Forward,"Jun 18, 1993 ",30,"['Benin', 'France']",France,Orsay,"1,77",-,SS   RW
,Thomas Izerghouf,Centre-Forward,"Feb 27, 1993 ",31,"['Algeria', 'France']",France,Corbie,"1,80",-,LW   RW
,Oualid El Hamdaoui,Centre-Forward,"Feb 5, 1993 ",31,"['Morocco', 'France']",France,Bagnols-sur-Cèze,"1,89",-,
,Santy Ngom,Centre-Forward,"Mar 7, 1993 ",31,"['Senegal', 'France']",France,Le Mans,"1,82",-,RW   LW
,Damien Franchin,Centre-Forward,"Feb 7, 1993 ",31,['France'],France,Nizza,"1,83",-,
,Yuriy Yakovenko,Centre-Forward,"Sep 3, 1993 ",30,['Ukraine'],France,Montbéliard,"1,92",-,
,Olivier Lusamba,Centre-Forward,"Mar 16, 1993 ",30,"['DR Congo', 'France']",France,Metz,"1,88",-,
9.0,Sébastien Haller,Centre-Forward,"Jun 22, 1994 ",29,"[""Cote d'Ivoire"", 'France']",France,Ris-Orangis,"1,91",€18.00m,
9.0,Thomas Henry,Centre-Forward,"Sep 20, 1994 ",29,['France'],France,Argenteuil,"1,91",€3.50m,
10.0,M'Baye Niang,Centre-Forward,"Dec 19, 1994 ",29,"['Senegal', 'France']",France,Meulan,"1,88",€2.70m,RW   LW
9.0,Louis Mafouta,Centre-Forward,"Jul 2, 1994 ",29,"['Central African Republic', 'France']",France,Beaumont-sur-Oise,"1,81",€1.00m,LW   RW
29.0,Pierre-Yves Hamel,Centre-Forward,"Feb 3, 1994 ",30,['France'],France,Brest,"1,89",€700k,
25.0,Clément Depres,Centre-Forward,"Nov 25, 1994 ",29,['France'],France,Nîmes,"1,88",€400k,
12.0,Ibrahim Sangaré,Centre-Forward,"Mar 15, 1994 ",29,"['France', ""Cote d'Ivoire""]",France,Montreuil,"1,86",€200k,LW   RW
11.0,Yohan Brun,Centre-Forward,"Sep 19, 1994 ",29,['France'],France,La Seyne-sur-Mer,"1,79",€100k,
77.0,Romário,Centre-Forward,"Nov 30, 1994 ",29,"['Portugal', 'France']",France,Lyon,"1,87",-,SS
7.0,Ahmadou Souane,Centre-Forward,"Jan 26, 1994 ",30,"['France', 'Senegal']",France,Bordeaux,"1,83",-,
,Antoine Blayo,Centre-Forward,"Mar 1, 1994 ",30,['France'],France,Ploemeur,"1,80",-,
26.0,Ibrahim Fofana,Centre-Forward,"Sep 3, 1994 ",29,"['France', ""Cote d'Ivoire""]",France,Paris,"1,79",-,RW   LW
,Dayatoule Mendes,Centre-Forward,"Jul 19, 1994 ",29,['France'],France,Évreux,"1,84",-,
24.0,Gaëtan Laborde,Centre-Forward,"May 3, 1994 ",29,['France'],France,Mont-de-Marsan,"1,81",€15.00m,LW   RW
19.0,Alexandre Mendy,Centre-Forward,"Mar 20, 1994 ",29,"['Guinea-Bissau', 'France']",France,Toulon,"1,84",€3.50m,
9.0,Duckens Nazon,Centre-Forward,"Apr 7, 1994 ",29,"['Haiti', 'France']",France,Châtenay-Malabry,"1,81",€1.60m,SS   LW
23.0,Adrien Hunou,Centre-Forward,"Jan 19, 1994 ",30,"['France', 'Poland']",France,Évry,"1,79",€1.00m,LM   AM
,Abou Kanté,Centre-Forward,"Aug 11, 1994 ",29,"['The Gambia', 'France']",France,Pontoise,"1,84",€500k,LW   RW
9.0,Romain Spano,Centre-Forward,"Oct 31, 1994 ",29,"['France', 'Algeria']",France,Aubagne,"1,82",€200k,
9.0,Mikael Mandron,Centre-Forward,"Oct 11, 1994 ",29,"['France', 'Scotland']",France,Boulogne-sur-Mer,"1,91",€150k,
,Julio Donisa,Centre-Forward,"Jan 15, 1994 ",30,"['Madagascar', 'Martinique']",France,L'Haÿ-les-Roses,"1,84",€100k,LW
,Tristan Matuba,Centre-Forward,"Oct 15, 1994 ",29,['France'],France,Paris,"1,90",-,
,Madan Samba,Centre-Forward,"Jun 14, 1994 ",29,"['Mauritania', 'France']",France,Saint-Dié-des-Vosges,,-,SS
,Boubakar Traoré,Centre-Forward,"Jun 4, 1994 ",29,['France'],France,Paris,"1,82",-,AM   RB
15.0,Issiaka Bamba,Centre-Forward,"Feb 14, 1994 ",30,"['France', ""Cote d'Ivoire""]",France,Aubervilliers,"1,84",-,LW   RW
,Oumar Bachir Fall,Centre-Forward,"Mar 19, 1994 ",29,['France'],France,,"1,83",-,
,Ismail Karamoko,Centre-Forward,"Dec 22, 1994 ",29,"['France', ""Cote d'Ivoire""]",France,,"1,90",-,
,Mickaël Nadifi,Centre-Forward,"Mar 14, 1994 ",29,"['France', 'Morocco']",France,Toulon,"1,80",-,AM   RW
,Kenny Michel,Centre-Forward,"Dec 19, 1994 ",29,['France'],France,La Seyne-sur-Mer,"1,89",-,
,Khaled Mazgouti,Centre-Forward,"Nov 27, 1994 ",29,"['France', 'Morocco']",France,Béziers,"1,85",-,
18.0,Ottman Dadoune,Centre-Forward,"Jul 26, 1994 ",29,"['France', 'Algeria']",France,Nîmes,"1,90",-,
,David Efondja,Centre-Forward,"Apr 12, 1994 ",29,"['France', 'DR Congo']",France,Évreux,"1,84",-,
11.0,Mehdi Boudiba,Centre-Forward,"Jun 2, 1994 ",29,"['Algeria', 'France']",France,Annecy,"1,75",-,
,Nasro Bouchareb,Centre-Forward,"Jan 29, 1994 ",30,"['France', 'Algeria']",France,Nîmes,"1,86",-,
9.0,Jérémy Billy,Centre-Forward,"Jan 28, 1994 ",30,['France'],France,Cholet,"1,88",-,
,Jawad Boukabous,Centre-Forward,"Oct 18, 1994 ",29,"['Morocco', 'France']",France,Nantes,"1,78",-,
,Robin Binder,Centre-Forward,"May 6, 1994 ",29,['France'],France,Haguenau,"1,76",-,LW   RW
21.0,Marck Amoakon,Centre-Forward,"May 3, 1994 ",29,['France'],France,Saint-Denis,,-,RW   CM
,Jordan Mansouri,Centre-Forward,"Aug 31, 1994 ",29,['France'],France,Reims,"1,75",-,
,Yoroma Jatta,Centre-Forward,"Apr 20, 1994 ",29,['France'],France,Paris,"1,92",-,
13.0,Marvin Kalamba,Centre-Forward,"Dec 14, 1994 ",29,['France'],France,Pontarlier,,-,
18.0,Jordan Kassa,Centre-Forward,"Mar 26, 1994 ",29,"['France', 'Congo']",France,Montpellier,"1,78",-,RW   LW
,Philippe Nsiah,Centre-Forward,"Oct 24, 1994 ",29,['France'],France,Paris,"1,86",-,SS   RW
,Jonathan Petrozzi,Centre-Forward,"Apr 21, 1994 ",29,['France'],France,Marseille,,-,
11.0,Hugo Reulier,Centre-Forward,"May 27, 1994 ",29,"['France', 'Switzerland']",France,Blois,"1,73",-,
9.0,Jordan Popineau,Centre-Forward,"Oct 1, 1994 ",29,['France'],France,Thenay,"1,72",-,
,Kleyveens Hérelle,Centre-Forward,"Nov 12, 1994 ",29,"['France', 'Martinique']",France,Ivry-sur-Seine,"1,87",-,LW   RW
,Benjamin Fuilu,Centre-Forward,N/A ,29,[],France,Tourcoing,,-,
,Zakariya Abarouaï,Centre-Forward,"Mar 30, 1994 ",29,"['Morocco', 'France']",France,Lyon,"1,82",-,RW   LW
,Romain Bauchet,Centre-Forward,"May 2, 1994 ",29,['France'],France,St.Omer,"1,74",-,RW   LW
,Jean-Baptiste Defrancq,Centre-Forward,"Feb 16, 1994 ",30,['France'],France,,"1,85",-,
,Rhys Ewagnignon,Centre-Forward,"Mar 8, 1994 ",30,"['France', 'Benin']",France,Paris,"1,78",-,LW   RW
,John Junior Nkomb Nkomb,Centre-Forward,"Mar 28, 1994 ",29,"['Cameroon', 'France']",France,Villepinte,"1,82",-,LW   RW
,Karim Diarra,Centre-Forward,"Apr 29, 1994 ",29,"['France', 'Mali']",France,Paris,,-,LW   RW
,Bastien Theral,Centre-Forward,"Sep 9, 1994 ",29,['France'],France,Nîmes,"1,78",-,LW   RW
9.0,Kévin Cardinali,Centre-Forward,"Mar 16, 1994 ",29,"['France', 'Italy']",France,Montauban,"1,79",-,
17.0,Valentin Lavigne,Centre-Forward,"Jun 4, 1994 ",29,['France'],France,Toulon,"1,71",-,RW   RM
,Bryan Constant,Centre-Forward,"Mar 27, 1994 ",29,"['France', 'Guinea']",France,Fréjus,"1,83",-,AM   RW
,Jordan Cuvier,Centre-Forward,"Apr 16, 1994 ",29,['France'],France,Avranches,"1,93",-,
,Mour Paye,Centre-Forward,"May 24, 1994 ",29,"['France', 'Senegal']",France,Lyon,"1,73",-,LW   RW
,Alexis Moreira,Centre-Forward,"Jul 28, 1994 ",29,"['Portugal', 'France']",France,Longjumeau,"1,82",-,
,Moustapha Diop,Centre-Forward,"Mar 7, 1994 ",30,"['Senegal', 'France']",France,Marseille,"1,93",-,SS   RW
,Alister Tangani,Centre-Forward,"Jan 4, 1994 ",30,"['France', 'DR Congo']",France,Etampes,"1,85",-,
,Stanley Segarel,Centre-Forward,"Mar 4, 1994 ",30,"['Saint-Martin', 'France']",France,Villiers-le-Bel,"1,84",-,
11.0,Norman Peyretti,Centre-Forward,"Feb 6, 1994 ",30,['France'],France,Nizza,"1,83",-,RW   RM
27.0,Walid Bahri,Centre-Forward,"Oct 5, 1994 ",29,"['France', 'Tunisia']",France,Saint-Étienne,,-,
,Emmanuel Loiacono,Centre-Forward,"Apr 1, 1994 ",29,['France'],France,Martigues,"1,76",-,
,Adel Belaroussi,Centre-Forward,"Nov 29, 1994 ",29,"['France', 'Algeria']",France,Alès,"1,85",-,
,Julien Leghait,Centre-Forward,"Mar 23, 1994 ",29,['France'],France,Valenciennes,"1,75",-,LW   RW
,Joseph Barbato,Centre-Forward,"Aug 11, 1994 ",29,['France'],France,Bastia,"1,79",-,LW   RW
9.0,Charly Dutournier,Centre-Forward,"May 15, 1994 ",29,['France'],France,Bordeaux,"1,85",-,
,Anderson Banvo,Centre-Forward,"Feb 4, 1994 ",30,"['France', ""Cote d'Ivoire""]",France,Montfermeil,"1,85",-,RW   LW
,Romain Davigny,Centre-Forward,"Jun 1, 1994 ",29,['France'],France,Apt,"1,84",-,LW   RW
9.0,Anthony Martial,Centre-Forward,"Dec 5, 1995 ",28,"['France', 'Guadeloupe']",France,Massy,"1,81",€15.00m,LW   RW
9.0,Ibrahim Sissoko,Centre-Forward,"Nov 27, 1995 ",28,"['Mali', 'France']",France,Créteil,"1,92",€2.50m,
21.0,Aboubakar Kamara,Centre-Forward,"Mar 7, 1995 ",29,"['Mauritania', 'France']",France,Gonesse,"1,77",€1.50m,
94.0,Gaëtan Laura,Centre-Forward,"Aug 6, 1995 ",28,"['DR Congo', 'France']",France,Argentan,"1,82",€900k,RW   LW
7.0,Kapit Djoco,Centre-Forward,"Sep 9, 1995 ",28,"['France', 'Senegal']",France,Paris,"1,86",€600k,
9.0,Romain Montiel,Centre-Forward,"Apr 22, 1995 ",28,['France'],France,Manosque,"1,86",€350k,LW
99.0,Christy Manzinga,Centre-Forward,"Jan 31, 1995 ",29,"['DR Congo', 'France']",France,Paris,"1,84",€300k,RW   LW
,Yanis Lahiouel,Centre-Forward,"Apr 18, 1995 ",28,"['France', 'Algeria']",France,Annecy,"1,81",€175k,AM
12.0,Marwane Benamra,Centre-Forward,"Apr 9, 1995 ",28,"['Algeria', 'France']",France,Lyon,"1,80",€100k,RW   AM
7.0,Christopher Bibaku,Centre-Forward,"Dec 13, 1995 ",28,['France'],France,Argenteuil,"1,90",€50k,SS
11.0,Brice Braquin,Centre-Forward,N/A ,28,"['France', 'Guadeloupe']",France,Gonesse,"1,86",-,SS
,Marwane Benhmida,Centre-Forward,"Feb 27, 1995 ",29,['France'],France,Voiron,,-,LW   RW
,Yacine Bousnina,Centre-Forward,"Jan 31, 1995 ",29,"['France', 'Algeria']",France,Le Chesnay,"1,90",-,
22.0,Wesley Saïd,Centre-Forward,"Apr 19, 1995 ",28,"['France', 'Comoros']",France,Noisy-le-Grand,"1,71",€3.00m,LW   RW
95.0,Grejohn Kyei,Centre-Forward,"Aug 12, 1995 ",28,"['France', 'Ghana']",France,Gonesse,"1,87",€2.00m,
,Corentin Jean,Centre-Forward,"Jul 15, 1995 ",28,['France'],France,Blois,"1,70",€1.00m,RW   LW
27.0,Enzo Crivelli,Centre-Forward,"Feb 6, 1995 ",29,"['France', 'Algeria']",France,Rouen,"1,84",€900k,LW   RW
9.0,Antoine Rabillard,Centre-Forward,"Sep 22, 1995 ",28,['France'],France,Rodez,"1,80",€400k,RW   LW
18.0,Christopher Ibayi,Centre-Forward,"Jul 18, 1995 ",28,"['Congo', 'France']",France,Porto-Vecchio,"1,87",€350k,
28.0,Kévin Farade,Centre-Forward,"Sep 1, 1995 ",28,"['Martinique', 'France']",France,Villiers-le-Bel,"1,88",€300k,
29.0,Jean-Paul Kumbi,Centre-Forward,"Oct 13, 1995 ",28,['France'],France,Suresnes,"2,02",€125k,
,Mamadou Guirassy,Centre-Forward,"Oct 13, 1995 ",28,"['France', 'Guinea']",France,Paris,"1,86",€100k,LW
9.0,Lyvann Obissa,Centre-Forward,"Aug 4, 1995 ",28,"['France', 'Gabon']",France,,"1,84",€25k,RW
,Adrien Valente,Centre-Forward,"Mar 27, 1995 ",28,['France'],France,L'Horme,,-,
,Antoni Saffour,Centre-Forward,"Jan 26, 1995 ",29,"['France', 'Morocco']",France,Bastia,"1,95",-,
,Ghislain Kakiamosiko,Centre-Forward,"Jan 10, 1995 ",29,"['France', 'DR Congo']",France,Marseille,"1,70",-,LW   RW
,Pythocles Bazolo,Centre-Forward,"Apr 5, 1995 ",28,"['France', 'Congo']",France,Villeneuve-Saint-Georges,"1,79",-,LW   RW
90.0,Mohamed Bangoura,Centre-Forward,"Aug 18, 1995 ",28,"['France', 'Guinea']",France,Paris,"1,85",-,LW   RW
