Number,Name,Position,Date of Birth,Age,Nationality,Birth Country,Place of Birth,Height,Market Value,Other Positions,Nationality 1,Nationality 2,Position 2,Position 3
,Thomas Piaulet,Left Winger,"Jun 3, 1991 ",32,"France, Italy",France,Vitry-sur-Seine,,-,RW   CF,France, Italy,RW,CF
,Maxime Bourgeois,Left Winger,"Feb 3, 1991 ",33,France,France,Sucy-en-Brie,"1,83",-,SS   RW,France,,SS,RW
,John-Christophe Ayina,Left Winger,"Apr 9, 1991 ",32,"France, Congo",France,Rouen,"1,81",-,CF   RW,France, Congo,CF,RW
10.0,Abdellah Zoubir,Left Winger,"Dec 5, 1991 ",32,"France, Morocco",France,Lille,"1,80",€700k,CF   RW,France, Morocco,CF,RW
,Ida-Yasser Mze,Left Winger,"Oct 30, 1991 ",32,"Mayotte, France",France,Fougeres,"1,84",-,LM,Mayotte, France,LM,
11.0,Sadibou Sylla,Left Winger,"Aug 30, 1991 ",32,"France, Mali",France,Meulan,,-,LM,France, Mali,LM,
,Alexandre Koré,Left Winger,"Dec 11, 1991 ",32,"France, ""Cote dIvoire""",France,Fontenay-Aux-Roses,"1,88",-,CF,France," ""Cote dIvoire""",CF,
,Nathanaël Béreaud,Left Winger,"May 22, 1991 ",32,France,France,Bordeaux,,-,RW,France,,RW,
,Nicolas Benezet,Left Winger,"Feb 24, 1991 ",33,France,France,Montpellier,"1,70",-,RW   AM,France,,RW,AM
,Florent André,Left Winger,"Jun 6, 1991 ",32,France,France,Marseille,"1,83",-,LB   LM,France,,LB,LM
10.0,Naïm Sliti,Left Winger,"Jul 27, 1992 ",31,"Tunisia, France",France,Marseille,"1,73",€4.50m,AM   RW,Tunisia, France,AM,RW
28.0,Yassine Bahassa,Left Winger,"May 21, 1992 ",31,"France, Morocco",France,Sauveterre-de-Guyenne,"1,87",€600k,RW   AM,France, Morocco,RW,AM
20.0,Julien López,Left Winger,"Mar 1, 1992 ",32,"Algeria, France",France,Marseille,"1,73",€400k,RW   AM,Algeria, France,RW,AM
12.0,Kévin Testud,Left Winger,"Apr 12, 1992 ",31,France,France,Montelimar,"1,80",€300k,RW,France,,RW,
,Oumar Camara,Left Winger,"Aug 19, 1992 ",31,"Mauritania, France",France,Montvilliers,"1,86",€150k,RW   CF,Mauritania, France,RW,CF
22.0,Achraf Drif,Left Winger,"Mar 22, 1992 ",31,"France, Morocco",France,Nancy,"1,78",€50k,RW   AM,France, Morocco,RW,AM
,Murphy Fumu Tamuso,Left Winger,"Jan 20, 1992 ",32,"France, DR Congo",France,Melun,"1,81",-,RW,France, DR Congo,RW,
21.0,Christophe Gomis,Left Winger,"Dec 21, 1992 ",31,"France, Senegal",France,Toulon,"1,86",-,CF   RW,France, Senegal,CF,RW
,Khadime Ndoye,Left Winger,"Feb 17, 1992 ",32,"France, Senegal",France,Soisy-Sous-Montmorency,"1,74",-,RW,France, Senegal,RW,
11.0,Joffrey Lobo,Left Winger,"Sep 19, 1992 ",31,"France, Portugal",France,Montlucon,"1,75",-,RW,France, Portugal,RW,
,Christopher Joufreau,Left Winger,"Apr 14, 1992 ",31,France,France,Mayenne,"1,77",-,SS   RW,France,,SS,RW
,Dimitri Benkada,Left Winger,"Oct 8, 1992 ",31,"France, Algeria",France,Boulogne-sur-Mer,,-,,France, Algeria,,
,Ousmane Dramé,Left Winger,"Aug 25, 1992 ",31,"France, Mali",France,Paris,"1,74",-,RW   SS,France, Mali,RW,SS
92.0,Neeskens Kebano,Left Winger,"Mar 10, 1992 ",31,"DR Congo, France",France,Montereau,"1,70",€2.00m,AM   RW,DR Congo, France,AM,RW
23.0,Fabien Ourega,Left Winger,"Dec 7, 1992 ",31,"France, ""Cote dIvoire""",France,Paris,"1,78",€400k,RW,France," ""Cote dIvoire""",RW,
99.0,David Gomis,Left Winger,"Dec 21, 1992 ",31,"Guinea-Bissau, France",France,Toulon,"1,73",€350k,RW   LM,Guinea-Bissau, France,RW,LM
23.0,Thievy Bifouma,Left Winger,"May 13, 1992 ",31,"Congo, France",France,Saint Denis,,€200k,RW   CF,Congo, France,RW,CF
14.0,Arthur Gnahoua,Left Winger,"Sep 18, 1992 ",31,"France, ""Cote dIvoire""",France,Grenoble,"1,87",€125k,CF   RW,France," ""Cote dIvoire""",CF,RW
,Abdallah Boudabous,Left Winger,"Jan 3, 1992 ",32,"France, Tunisia",France,,"1,80",-,RW,France, Tunisia,RW,
,Erwan Mbock,Left Winger,"Feb 1, 1992 ",32,"France, Cameroon",France,Brest,"1,84",-,CF   SS,France, Cameroon,CF,SS
,Serdar Alhan,Left Winger,"Nov 15, 1992 ",31,"France, Türkiye",France,Vienne,"1,78",-,RW   CF,France, Türkiye,RW,CF
2.0,Rayane Zaid Boukemia,Left Winger,"Oct 11, 1992 ",31,"Algeria, France",France,Straßburg,"1,85",-,RW   AM,Algeria, France,RW,AM
,Arlan Kadima,Left Winger,"Jun 6, 1992 ",31,"France, DR Congo",France,Sannois,"1,85",-,RW,France, DR Congo,RW,
,Gaël N'Lundulu,Left Winger,"Apr 29, 1992 ",31,"France, Congo",France,Villiers-le-Bel,"1,83",-,SS   RW,France, Congo,SS,RW
,Gaëtan Fallempin,Left Winger,"Jan 18, 1992 ",32,"France, Portugal",France,Cambrai,"1,83",-,RW   CF,France, Portugal,RW,CF
27.0,Mikail Albayrak,Left Winger,"Apr 6, 1992 ",31,Türkiye,France,,"1,70",-,RW   CM,Türkiye,,RW,CM
,Evan Chevalier,Left Winger,"May 13, 1992 ",31,France,France,Bruges,"1,78",-,LM   LB,France,,LM,LB
,Jimmy Kamghain,Left Winger,"Jul 3, 1992 ",31,"France, Cameroon",France,Avignon,"1,80",-,LM   RW,France, Cameroon,LM,RW
,David Viana,Left Winger,"Jan 22, 1992 ",32,"Portugal, France",France,Strasbourg,"1,73",-,AM   RW,Portugal, France,AM,RW
,Harry Novillo,Left Winger,"Feb 11, 1992 ",32,"Martinique, France",France,Lyon,"1,82",-,RW   CF,Martinique, France,RW,CF
10.0,Sofiane Boufal,Left Winger,"Sep 17, 1993 ",30,"Morocco, France",France,Paris,"1,75",€7.00m,AM   SS,Morocco, France,AM,SS
91.0,Jérémie Bela,Left Winger,"Apr 8, 1993 ",30,"Angola, France",France,Melun,"1,73",€1.00m,RW   SS,Angola, France,RW,SS
55.0,Chris Marlon Ondong Mba,Left Winger,"Aug 7, 1993 ",30,"France, Gabon",France,Poitiers,"1,85",€50k,RW   CF,France, Gabon,RW,CF
,Julien Farnabe,Left Winger,"Oct 6, 1993 ",30,"France, Guadeloupe",France,Dijon,"1,79",-,RW   CF,France, Guadeloupe,RW,CF
,Leo De Smedt,Left Winger,"Nov 16, 1993 ",30,France,France,Lille,"1,75",-,RW   CM,France,,RW,CM
14.0,Dani,Left Winger,"May 14, 1993 ",30,"Portugal, France",France,Paris,"1,80",-,RW,Portugal, France,RW,
,Mehdi Fennouche,Left Winger,"Feb 20, 1993 ",31,"Algeria, France",France,Paris,"1,80",-,RW   CF,Algeria, France,RW,CF
,Kamel Chergui,Left Winger,"Apr 16, 1993 ",30,"France, Algeria",France,Saint-Etienne,"1,79",-,AM   LM,France, Algeria,AM,LM
,Hugo Vidémont,Left Winger,"Feb 19, 1993 ",31,France,France,Marseille,"1,74",-,AM   RW,France,,AM,RW
10.0,Ibrahima Tandia,Left Winger,"Jul 12, 1993 ",30,"Mali, France",France,Longjumeau,"1,71",-,RM   RW,Mali, France,RM,RW
10.0,Faïz Selemani,Left Winger,"Nov 14, 1993 ",30,"Comoros, France",France,Marseille,"1,82",€2.30m,RW   AM,Comoros, France,RW,AM
11.0,Nicolas Rajsel,Left Winger,"May 31, 1993 ",30,"Slovenia, France",France,Pontoise,"1,80",€250k,CF   RW,Slovenia, France,CF,RW
,Mylan Boston,Left Winger,"Aug 1, 1993 ",30,France,France,,"1,83",-,RW   AM,France,,RW,AM
20.0,Benoît Bisson,Left Winger,"Jan 6, 1993 ",31,France,France,Limoges,"1,78",-,SS   RW,France,,SS,RW
,Kevin Krans,Left Winger,"May 14, 1993 ",30,France,France,Paris,,-,RW   CF,France,,RW,CF
,Kévin Rocheteau,Left Winger,"Jul 10, 1993 ",30,France,France,Royan,"1,79",-,RW   CF,France,,RW,CF
,Bradley Meledje,Left Winger,"Jul 17, 1993 ",30,"France, ""Cote dIvoire""",France,Saint-Denis,"1,85",-,RW   CF,France," ""Cote dIvoire""",RW,CF
,Jason Lagarde,Left Winger,"Sep 23, 1993 ",30,France,France,Givors,"1,77",-,LM   LB,France,,LM,LB
,Thomas Touré,Left Winger,"Dec 27, 1993 ",30,"""Cote dIvoire"", France",France,Grasse,"1,75",-,RW   LM,"""Cote dIvoire""", France,RW,LM
99.0,Denis Bouanga,Left Winger,"Nov 11, 1994 ",29,"Gabon, France",France,Le Mans,"1,80",€10.00m,CF   RW,Gabon, France,CF,RW
7.0,Willy Semedo,Left Winger,"Apr 27, 1994 ",29,"Cape Verde, France",France,Bordeaux,"1,85",€1.00m,RW   AM,Cape Verde, France,RW,AM
17.0,Hamidou Keyta,Left Winger,"Dec 17, 1994 ",29,"France, Senegal",France,Montivilliers,"1,86",€700k,CF   RW,France, Senegal,CF,RW
,Ladji Baradji,Left Winger,"Mar 24, 1994 ",29,France,France,Paris,,-,,France,,,
29.0,Gil Lawson,Left Winger,"May 11, 1994 ",29,"France, Togo",France,Epinay-sur-Seine,"1,81",-,RW   CF,France, Togo,RW,CF
,Farid Benhaddouche,Left Winger,"May 6, 1994 ",29,"Algeria, France",France,Saint-Julien-en-Genevois,,-,CF   LM,Algeria, France,CF,LM
94.0,Karim Safsaf,Left Winger,"Mar 27, 1994 ",29,"France, Morocco",France,Beziers,"1,78",-,CF   RW,France, Morocco,CF,RW
,Wesley Jobello,Left Winger,"Jan 23, 1994 ",30,"Martinique, France",France,Gennevilliers,"1,80",-,RW,Martinique, France,RW,
,Adam N'Kusu,Left Winger,"Jan 29, 1994 ",30,France,France,Enghien-les-Bains,"1,75",-,AM,France,,AM,
,Opa Nguette,Left Winger,"Jul 8, 1994 ",29,"Senegal, France",France,Mantes-la-Jolie,"1,82",€1.50m,RW   CF,Senegal, France,RW,CF
7.0,Gaëtan Robail,Left Winger,"Jan 9, 1994 ",30,France,France,Saint-Pol-sur-Ternoise,"1,82",€800k,LM   RM,France,,LM,RM
7.0,Kévin Nzuzi Mata,Left Winger,"May 17, 1994 ",29,"DR Congo, France",France,Paris,"1,81",€250k,CF   RW,DR Congo, France,CF,RW
,Salah Bekhadda,Left Winger,"Aug 13, 1994 ",29,"France, Algeria",France,Chalons-en-Champagne,"1,77",-,RW,France, Algeria,RW,
23.0,Gime Touré,Left Winger,"May 7, 1994 ",29,"France, Mali",France,,"1,90",-,RW   CF,France, Mali,RW,CF
,Dylan Suray,Left Winger,"May 4, 1994 ",29,France,France,Revin,,-,RW   AM,France,,RW,AM
,Yoan Nanou,Left Winger,"Mar 1, 1994 ",30,France,France,Lyon,"1,73",-,,France,,,
,Aurélien Ngeyitala,Left Winger,"May 29, 1994 ",29,"DR Congo, France",France,Evry,"1,82",-,RW   SS,DR Congo, France,RW,SS
,Mathieu Castaing,Left Winger,"Jan 17, 1994 ",30,France,France,Toulouse,"1,83",-,AM   RW,France,,AM,RW
10.0,Georges-Kevin N'Koudou,Left Winger,"Feb 13, 1995 ",29,"Cameroon, France",France,Versailles,"1,72",€3.80m,RW,Cameroon, France,RW,
11.0,Yanis Rahmani,Left Winger,"May 13, 1995 ",28,"France, Algeria",France,Champigny-sur-Marne,"1,78",€800k,RW   AM,France, Algeria,RW,AM
22.0,Ange-Freddy Plumain,Left Winger,"Mar 2, 1995 ",29,"Guadeloupe, France",France,Paris,"1,84",€400k,CF   RW,Guadeloupe, France,CF,RW
13.0,Bissourou Touré,Left Winger,"Mar 20, 1995 ",28,France,France,Paris,"1,82",€150k,CF   RW,France,,CF,RW
,Tarek Zoubir,Left Winger,"Mar 8, 1995 ",28,"France, Morocco",France,Lille,"1,68",-,RW,France, Morocco,RW,
8.0,Yassine Zerfaoui,Left Winger,"Sep 8, 1995 ",28,"France, Morocco",France,La Seyne-sur-Mer,"1,78",-,RW,France, Morocco,RW,
,Yann Freddy Kouadio,Left Winger,"May 10, 1995 ",28,"France, ""Cote dIvoire""",France,Paris,,-,,France," ""Cote dIvoire""",,
7.0,Brice Goupy,Left Winger,"Oct 12, 1995 ",28,"France, Cameroon",France,Versailles,"1,70",-,RW   AM,France, Cameroon,RW,AM
,Sofiane Khedim,Left Winger,"Sep 19, 1995 ",28,"France, Algeria",France,Aix-en-Provence,"1,78",-,RW   AM,France, Algeria,RW,AM
23.0,Corentin Tirard,Left Winger,"Oct 18, 1995 ",28,France,France,Romans-sur-Isere,"1,75",-,RW   CF,France,,RW,CF
,Pierre-Ange Omombé,Left Winger,"Mar 9, 1995 ",28,"France, Congo",France,Villemanoche,"1,75",-,SS   SS,France, Congo,SS,SS
,Youssouf Bamba,Left Winger,"Jul 1, 1995 ",28,France,France,Nice,"1,70",-,RW   AM,France,,RW,AM
27.0,Jean-Luc Dompé,Left Winger,"Aug 12, 1995 ",28,"France, ""Cote dIvoire""",France,Arpajon,"1,70",€2.20m,LM   RW,France," ""Cote dIvoire""",LM,RW
11.0,Bafodé Dansoko,Left Winger,"Dec 28, 1995 ",28,"Guinea, France",France,Saint-Etienne,"1,87",€500k,RW   CF,Guinea, France,RW,CF
17.0,Romain Gall,Left Winger,"Jan 31, 1995 ",29,"United States, France",France,Paris,"1,76",€175k,RW   LM,United States, France,RW,LM
14.0,Alexandre Arenate,Left Winger,"Jul 20, 1995 ",28,"Guadeloupe, France",France,Sarcelles,"1,83",€100k,RB   CM,Guadeloupe, France,RB,CM
,Glenn Le Gall,Left Winger,"Aug 22, 1995 ",28,France,France,Vannes,"1,72",-,RW   SS,France,,RW,SS
,Adrien Cinquini,Left Winger,"May 17, 1995 ",28,France,France,Bastia,"1,84",-,CF,France,,CF,
,Christopher Desmartin,Left Winger,"Jun 8, 1995 ",28,France,France,Thiers,"1,69",-,CF,France,,CF,
,Hakim Naïm,Left Winger,"May 11, 1995 ",28,"France, Algeria",France,Meaux,,-,RW,France, Algeria,RW,
,Enes Akgün,Left Winger,"Sep 20, 1995 ",28,"Türkiye, France",France,Livry-Gargan,"1,86",-,RW   SS,Türkiye, France,RW,SS
,Deniz Atac,Left Winger,"Jun 22, 1995 ",28,Türkiye,France,Selestat,,-,,Türkiye,,,
,Joris Ahlinvi,Left Winger,"Jul 13, 1995 ",28,"Benin, France",France,Gujan-Mestras,"1,79",-,RW,Benin, France,RW,
,Jordan Dalla Vecchia,Left Winger,"Sep 8, 1995 ",28,France,France,Cluses,"1,69",-,CF,France,,CF,
11.0,Kingsley Coman,Left Winger,"Jun 13, 1996 ",27,"France, Guadeloupe",France,Paris,"1,81",€65.00m,RW,France, Guadeloupe,RW,
17.0,Jonathan Bamba,Left Winger,"Mar 26, 1996 ",27,"""Cote dIvoire"", France",France,Alfortville,"1,75",€14.00m,RW,"""Cote dIvoire""", France,RW,
22.0,Yakou Méïté,Left Winger,"Feb 11, 1996 ",28,"""Cote dIvoire"", France",France,Paris,"1,85",€1.50m,CF   RW,"""Cote dIvoire""", France,CF,RW
96.0,Jayson Papeau,Left Winger,"Jun 30, 1996 ",27,"France, Guadeloupe",France,Melun,"1,79",€600k,AM   RW,France, Guadeloupe,AM,RW
11.0,Maxime Do Couto,Left Winger,"Dec 13, 1996 ",27,"France, Portugal",France,Neuilly-sur-Seine,"1,73",€450k,AM   RW,France, Portugal,AM,RW
93.0,Virgile Pinson,Left Winger,"Feb 22, 1996 ",28,"France, Cameroon",France,Cenon,"1,80",€300k,RW   CF,France, Cameroon,RW,CF
96.0,Fodé Guirassy,Left Winger,"Jan 6, 1996 ",28,"Guinea, France",France,Aix-en-Provence,"1,89",€200k,LM   RW,Guinea, France,LM,RW
,Morgan Lafont,Left Winger,"Nov 22, 1996 ",27,France,France,Marseille,"1,85",€10k,,France,,,
10.0,Wilfried Étienne,Left Winger,"Jun 22, 1996 ",27,"France, Guadeloupe",France,Athis-Mons,"1,79",-,RW   CF,France, Guadeloupe,RW,CF
,Pierre Ritter,Left Winger,"May 14, 1996 ",27,France,France,Castelnaudary,"1,80",-,,France,,,
20.0,Leroy Casier,Left Winger,"Feb 29, 1996 ",28,France,France,Paris,"1,75",-,AM,France,,AM,
12.0,Christopher Bitsamou,Left Winger,"Feb 12, 1996 ",28,"France, Congo",France,Saint-Denis,"1,71",-,RW   CF,France, Congo,RW,CF
,Manoubi Haddad,Left Winger,"Aug 23, 1996 ",27,"Tunisia, France",France,Clamart,"1,68",-,RW,Tunisia, France,RW,
11.0,Yoane Wissa,Left Winger,"Sep 3, 1996 ",27,"DR Congo, France",France,Villeneuve-Saint-George,"1,76",€25.00m,CF   RW,DR Congo, France,CF,RW
15.0,Aldo Kalulu,Left Winger,"Jan 21, 1996 ",28,"DR Congo, France",France,Lyon,"1,66",€1.70m,RW   CF,DR Congo, France,RW,CF
7.0,Alimami Gory,Left Winger,"Aug 30, 1996 ",27,"France, Mali",France,Le Havre,"1,82",€800k,RW   CF,France, Mali,RW,CF
99.0,Mehdi Chahiri,Left Winger,"Jul 25, 1996 ",27,"France, Morocco",France,Grande-Synthe,"1,80",€600k,AM   RW,France, Morocco,AM,RW
22.0,Steve Shamal,Left Winger,"Feb 22, 1996 ",28,"France, Algeria",France,Ivry-sur-Seine,"1,82",€350k,RW   CF,France, Algeria,RW,CF
20.0,Marwane Elaz,Left Winger,"Jun 17, 1996 ",27,"Morocco, France",France,Brive-la-Gaillarde,"1,72",€200k,RW,Morocco, France,RW,
7.0,Kévin Yoke,Left Winger,"Jun 23, 1996 ",27,"France, DR Congo",France,Clamart,"1,82",€125k,SS   AM,France, DR Congo,SS,AM
,Iliès Rezgui,Left Winger,"Sep 4, 1996 ",27,"France, Algeria",France,Chambery,"1,78",-,RW   DM,France, Algeria,RW,DM
,Stéphane Ferhaoui,Left Winger,"Nov 15, 1996 ",27,France,France,Creteil,,-,RW   CF,France,,RW,CF
,Ouanis Bouragba,Left Winger,"Jan 30, 1996 ",28,"France, Morocco",France,Lille,"1,85",-,CF,France, Morocco,CF,
14.0,Bryan Bofunda,Left Winger,"Nov 29, 1996 ",27,"France, DR Congo",France,Creteil,"1,85",-,CF   RW,France, DR Congo,CF,RW
3.0,Jonathan Leighton,Left Winger,"Oct 2, 1996 ",27,"Andorra, France",France,Nimes,"1,84",-,,Andorra, France,,
10.0,Noam Merabti,Left Winger,"Oct 5, 1996 ",27,"France, Algeria",France,Tournon-sur-Rhone,"1,73",-,RW   AM,France, Algeria,RW,AM
,Tom Slater,Left Winger,"Aug 26, 1996 ",27,"Australia, France",France,Lens,"1,75",-,CF   SS,Australia, France,CF,SS
7.0,Martin Terrier,Left Winger,"Mar 4, 1997 ",27,France,France,Armentieres,"1,84",€22.00m,CF,France,,CF,
7.0,Jérémie Boga,Left Winger,"Jan 3, 1997 ",27,"""Cote dIvoire"", France",France,Marseille,"1,72",€15.00m,AM   SS,"""Cote dIvoire""", France,AM,SS
11.0,Keelan Lebon,Left Winger,"Jul 4, 1997 ",26,"Saint-Martin, France",France,Paris,"1,74",€400k,RW   CF,Saint-Martin, France,RW,CF
26.0,Erwan Colas,Left Winger,"Apr 22, 1997 ",26,France,France,Chartres,"1,79",€200k,RW,France,,RW,
77.0,Tiago-Marti Escorza,Left Winger,"Aug 25, 1997 ",26,France,France,Corbeil-Essones,"1,77",€200k,AM   SS,France,,AM,SS
,Guy-Fernand Kapata,Left Winger,"Dec 4, 1997 ",26,"France, DR Congo",France,Paris,,-,,France, DR Congo,,
,Sanders Munkaya,Left Winger,"May 19, 1997 ",26,France,France,Mantes-la-Jolie,"1,73",-,RW   AM,France,,RW,AM
6.0,Lucas Capoue,Left Winger,"Dec 6, 1997 ",26,"France, Guadeloupe",France,Evry,,-,CF,France, Guadeloupe,CF,
,Sandy Nzuzi Mbala,Left Winger,"May 16, 1997 ",26,"France, DR Congo",France,Paris,"1,79",-,CF,France, DR Congo,CF,
,Damien Furtado,Left Winger,"Mar 8, 1997 ",26,"France, Portugal",France,Epinay-sous-Senart,"1,80",-,RW,France, Portugal,RW,
,Banfa Diakité,Left Winger,"Oct 7, 1997 ",26,"France, Guinea",France,Toulouse,"1,79",-,RW   AM,France, Guinea,RW,AM
,David Guyenne,Left Winger,N/A ,26,,France,Lyon,,-,RW,,,RW,
,Evans Erius,Left Winger,"Jun 7, 1997 ",26,France,France,Strasbourg,"1,92",-,,France,,,
97.0,Allan Saint-Maximin,Left Winger,"Mar 12, 1997 ",26,"France, Guadeloupe",France,Chatenay-Malabry,"1,73",€20.00m,RW   SS,France, Guadeloupe,RW,SS
20.0,Zakaria Fdaouch,Left Winger,"Mar 11, 1997 ",26,"France, Morocco",France,Mont-de-Marsan,"1,72",€500k,LM,France, Morocco,LM,
17.0,Enzo Lombardo,Left Winger,"Apr 16, 1997 ",26,France,France,Decines-Charpieu,"1,74",€400k,RW   SS,France,,RW,SS
77.0,Wajdi Sahli,Left Winger,"Apr 17, 1997 ",26,"France, Tunisia",France,La Seyne-sur-mer,"1,83",€200k,RW   RM,France, Tunisia,RW,RM
,Jean-Pierre Da Sylva,Left Winger,"Jan 3, 1997 ",27,"France, Senegal",France,,"1,80",€100k,RW   SS,France, Senegal,RW,SS
,Goualy Karamoh,Left Winger,"Oct 16, 1997 ",26,France,France,Gonesse,"1,81",-,RW,France,,RW,
21.0,Reda Taqtak,Left Winger,"Jun 5, 1997 ",26,"France, Morocco",France,Audincourt,"1,81",-,LB,France, Morocco,LB,
,Valentin Rigoni,Left Winger,"Mar 4, 1997 ",27,France,France,,,-,LB   RW,France,,LB,RW
97.0,Kilian Amehi,Left Winger,"Nov 14, 1997 ",26,"France, Togo",France,,"1,70",-,CF,France, Togo,CF,
7.0,Jordan Perrier,Left Winger,"May 10, 1997 ",26,France,France,,,-,RW   AM,France,,RW,AM
22.0,Sander Benbachir,Left Winger,"Nov 5, 1997 ",26,"France, Algeria",France,Marseille,"1,80",-,,France, Algeria,,
7.0,Mohamed Amelhaf,Left Winger,"Nov 25, 1997 ",26,"France, Morocco",France,,"1,80",-,RW,France, Morocco,RW,
,Amadou Sylla,Left Winger,"Jun 27, 1997 ",26,"France, Mali",France,Ivry-sur-Seine,"1,86",-,RW   AM,France, Mali,RW,AM
,Axel Prohouly,Left Winger,"Jun 30, 1997 ",26,"France, ""Cote dIvoire""",France,Grasse,"1,85",-,RW   AM,France," ""Cote dIvoire""",RW,AM
22.0,Deniz Erdogan,Left Winger,"Jul 23, 1997 ",26,"France, Türkiye",France,Digne-les-Bains,"1,70",-,AM   RW,France, Türkiye,AM,RW
45.0,Armand Laurienté,Left Winger,"Dec 4, 1998 ",25,"France, Guadeloupe",France,Gonesse,"1,71",€16.00m,RW   RM,France, Guadeloupe,RW,RM
7.0,Jérémy Livolant,Left Winger,"Jan 9, 1998 ",26,France,France,Morlaix,"1,75",€1.50m,LM   AM,France,,LM,AM
7.0,Mohamed Brahimi,Left Winger,"Sep 17, 1998 ",25,"France, Algeria",France,Lyon,"1,81",€600k,RW   LM,France, Algeria,RW,LM
22.0,Clément Billemaz,Left Winger,"Sep 22, 1998 ",25,France,France,Lyon,"1,75",€350k,RW   CF,France,,RW,CF
10.0,Belkacem Dali Amar,Left Winger,"Jul 10, 1998 ",25,"France, Algeria",France,Martigues,"1,80",€50k,RW   CF,France, Algeria,RW,CF
,Arnaud Ongenda,Left Winger,"Mar 16, 1998 ",25,France,France,Paris,"1,70",-,LM,France,,LM,
,Rayan Hiba,Left Winger,"Jun 20, 1998 ",25,France,France,,,-,RW,France,,RW,
10.0,Hakan Horzum,Left Winger,"Nov 2, 1998 ",25,"France, Türkiye",France,Gonesse,"1,82",-,RW,France, Türkiye,RW,
,Gauthier Clémente,Left Winger,"Jul 27, 1998 ",25,France,France,Agen,,-,RW   SS,France,,RW,SS
,Nassiama Sissoko,Left Winger,"Nov 5, 1998 ",25,"France, Mali",France,Saint-Denis,"1,87",-,RW   AM,France, Mali,RW,AM
,Kevin Somay,Left Winger,N/A ,25,,France,Paris,,-,SS   RW,,,SS,RW
22.0,Jérémy Le Douaron,Left Winger,"Apr 21, 1998 ",25,France,France,Ploufragan,"1,89",€5.00m,CF   RW,France,,CF,RW
29.0,Boubacar Fofana,Left Winger,"Sep 7, 1998 ",25,"France, Mali",France,Paris,"1,82",€800k,RW   CF,France, Mali,RW,CF
7.0,Benjamin Gomel,Left Winger,"May 14, 1998 ",25,France,France,Boulogne-sur-Mer,"1,77",€400k,RW,France,,RW,
20.0,Chafik Abbas,Left Winger,"Jun 17, 1998 ",25,"France, Morocco",France,Cholet,"1,74",€100k,AM   RW,France, Morocco,AM,RW
,Mady Danfakha,Left Winger,"Aug 15, 1998 ",25,"France, Senegal",France,Paris,"1,72",-,RW   SS,France, Senegal,RW,SS
,Amaury Testa,Left Winger,"Oct 22, 1998 ",25,France,France,Marseille,"1,83",-,RW   CF,France,,RW,CF
9.0,Adrien Lefebvre,Left Winger,"Jul 5, 1998 ",25,France,France,Boulogne-sur-Mer,"1,75",-,RW,France,,RW,
,Rymone Benturkia,Left Winger,"Dec 2, 1998 ",25,"France, Algeria",France,Saint-Chamond,"1,78",-,,France, Algeria,,
,Wanis Bendimered,Left Winger,"Jul 17, 1998 ",25,"France, Algeria",France,Hyeres,,-,CF   LM,France, Algeria,CF,LM
9.0,Yanis Barka,Left Winger,"Apr 18, 1998 ",25,"France, Algeria",France,Saint-Quentin,"1,83",-,AM   CF,France, Algeria,AM,CF
10.0,Nabil Alioui,Left Winger,"Feb 18, 1999 ",25,"France, Morocco",France,Toulon,"1,75",€4.00m,RW   CF,France, Morocco,RW,CF
17.0,Mounir Chouiar,Left Winger,"Jan 23, 1999 ",25,"France, Morocco",France,Lievin,"1,77",€2.50m,AM   RW,France, Morocco,AM,RW
91.0,Kévin Cabral,Left Winger,"Jul 10, 1999 ",24,"France, Cape Verde",France,Paris,"1,85",€1.50m,RW   CF,France, Cape Verde,RW,CF
11.0,Axel Urie,Left Winger,"Apr 14, 1999 ",24,"Central African Republic, France",France,Nimes,"1,80",€400k,RW,Central African Republic, France,RW,
14.0,Adrien Lebeau,Left Winger,"Jul 8, 1999 ",24,France,France,Metz,"1,75",€300k,AM   RW,France,,AM,RW
,Evens Joseph,Left Winger,"Jul 16, 1999 ",24,"France, Martinique",France,Neuilly-sur-Marne,"1,78",€200k,CF,France, Martinique,CF,
